onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	2	0	0	2	2	1	0.414
13.754	200	2	13.454	2	0	0	2	2	1	0.436
16.712	200	3	16.412	1	0	0	1	1	1	0.486
20.351	200	4	20.051	1	0	0	1	1	1	0.463
25.948	165	5	25.648	1	1	1	NaN	NaN	1	0
30.426	198	6	30.126	1	1	1	NaN	NaN	1	0
34.065	200	7	33.765	1	1	0	1	1	1	0.421
37.103	200	8	36.803	2	0	0	2	2	1	0.383
41.115	231	9	40.815	2	1	1	NaN	2	0	0.467
44.74	200	10	44.44	2	1	0	2	2	1	0.522
48.258	200	11	47.958	1	1	0	1	1	1	0.46
51.164	200	12	50.864	1	1	0	1	1	1	0.402
56.215	200	13	55.915	2	0	0	2	2	1	0.415
60.093	200	14	59.793	1	0	0	1	1	1	0.481
64.598	200	15	64.298	1	0	0	1	1	1	0.408
67.57	200	16	67.27	2	1	0	2	2	1	0.412
70.755	200	17	70.455	1	1	0	1	1	1	0.443
73.767	200	18	73.467	2	1	0	2	2	1	0.391
78.165	200	19	77.865	1	1	0	1	1	1	0.553
81.204	200	20	80.904	1	0	0	1	1	1	0.514
84.243	200	21	83.943	1	1	0	1	1	1	0.515
88.601	200	22	88.301	2	1	0	2	2	1	0.429
91.746	200	23	91.446	2	0	0	2	2	1	0.46
95.011	200	24	94.711	1	0	0	1	1	1	0.331
98.21	198	25	97.91	2	1	1	NaN	2	0	0.492
102.075	200	26	101.775	2	1	0	2	2	1	0.443
106.393	200	27	106.093	1	0	0	1	1	1	0.453
111.231	200	28	110.931	1	1	0	1	1	1	0.479
114.163	200	29	113.863	2	0	0	2	2	1	0.443
119.494	200	30	119.194	1	0	0	1	1	1	0.504
122.599	165	31	122.299	1	1	1	NaN	NaN	1	0
126.557	200	32	126.257	2	0	0	2	2	1	0.689
129.742	200	33	129.442	1	0	0	1	1	1	0.456
134.3	200	34	134	2	0	0	2	2	1	0.426
137.686	200	35	137.386	1	1	0	1	1	1	0.592
141.297	200	36	140.997	1	1	0	1	1	1	0.556
144.283	200	37	143.983	2	0	0	2	2	1	0.323
147.588	198	38	147.288	1	1	1	NaN	1	0	0.522
151.12	165	39	150.82	1	1	1	NaN	2	0	0.341
154.225	200	40	153.925	2	0	0	2	2	1	0.38
157.61	200	41	157.31	2	1	0	2	2	1	0.395
160.516	200	42	160.216	2	1	0	2	2	1	0.425
163.794	200	43	163.494	1	0	0	1	1	1	0.491
168.219	200	44	167.919	1	0	0	1	1	1	0.434
171.697	132	45	171.397	1	1	1	NaN	NaN	1	0
175.322	165	46	175.022	2	1	1	NaN	2	0	0.395
179.294	200	47	178.994	2	0	0	2	2	1	0.423
182.373	200	48	182.073	2	0	0	2	2	1	0.432
188.037	132	49	187.737	2	1	1	NaN	2	0	0.424
191.595	200	50	191.295	2	0	0	2	2	1	0.378
197.753	200	51	197.453	2	1	0	2	2	1	0.428
200.645	99	52	200.345	2	1	1	NaN	NaN	1	0
203.963	200	53	203.663	1	1	0	1	1	1	0.514
210.32	200	54	210.02	1	1	0	1	1	1	0.509
216.478	200	55	216.178	2	1	0	2	2	1	0.415
221.102	200	56	220.802	1	1	0	1	2	0	0.567
226.94	200	57	226.64	2	1	0	2	2	1	0.473
230.178	132	58	229.878	2	1	1	NaN	NaN	1	0
233.457	200	59	233.157	2	0	0	2	2	1	0.524
236.536	200	60	236.236	1	1	0	1	1	1	0.581
240.52	200	61	240.22	1	0	0	1	1	1	0.437
243.479	200	62	243.179	1	0	0	1	1	1	0.406
246.584	200	63	246.284	2	1	0	2	2	1	0.381
253.635	200	64	253.335	2	1	0	2	2	1	0.386
257.526	165	65	257.226	1	1	1	NaN	NaN	1	0
260.925	200	66	260.625	1	0	0	1	1	1	0.472
263.844	200	67	263.544	2	1	0	2	2	1	0.489
267.828	200	68	267.528	2	1	0	2	2	1	0.465
270.96	200	69	270.66	1	1	0	1	1	1	0.405
273.906	200	70	273.606	1	1	0	1	1	1	0.483
276.811	198	71	276.511	2	1	1	NaN	2	0	0.434
281.249	165	72	280.949	1	1	1	NaN	NaN	1	0
284.181	200	73	283.881	2	0	0	2	2	1	0.44
288.219	200	74	287.919	1	0	0	1	1	1	0.498
291.418	200	75	291.118	2	1	0	2	2	1	0.427
297.056	200	76	296.756	1	0	0	1	1	1	0.461
300.787	200	77	300.487	2	1	0	2	2	1	0.45
304.892	200	78	304.592	2	0	0	2	2	1	0.457
308.477	198	79	308.177	2	1	1	NaN	2	0	0.392
311.942	200	80	311.642	1	1	0	1	1	1	0.567
