onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	165	1	9.908	2	1	1	NaN	NaN	1	0
13.5	200	2	13.2	2	1	0	2	2	1	0.691
17.485	200	3	17.185	1	0	0	1	1	1	0.439
21.123	198	4	20.823	1	1	1	NaN	NaN	1	0
25.588	200	5	25.288	2	1	0	2	2	1	0.484
28.72	231	6	28.42	2	1	1	NaN	2	0	0.447
32.345	200	7	32.045	2	0	0	2	2	1	0.371
35.423	200	8	35.123	1	0	0	1	1	1	0.395
39.848	200	9	39.548	1	0	0	1	1	1	0.363
44.406	200	10	44.106	2	1	0	2	2	1	0.415
51.456	200	11	51.156	2	0	0	2	2	1	0.402
54.761	200	12	54.461	2	0	0	2	2	1	0.425
58.639	200	13	58.339	1	0	0	1	1	1	0.572
61.838	200	14	61.538	1	1	0	1	1	1	0.371
64.876	200	15	64.576	2	1	0	2	2	1	0.349
68.981	200	16	68.681	1	0	0	1	1	1	0.352
72.713	198	17	72.413	1	1	1	NaN	2	0	0.249
75.631	200	18	75.331	2	1	0	2	2	1	0.444
78.537	200	19	78.237	2	1	0	2	2	1	0.356
81.682	165	20	81.382	1	1	1	NaN	1	0	0.471
85.214	200	21	84.914	2	0	0	2	2	1	0.378
88.612	200	22	88.312	1	0	0	1	1	1	0.399
91.571	200	23	91.271	2	0	0	2	2	1	0.428
97.235	132	24	96.935	1	1	1	NaN	1	0	0.363
101.193	99	25	100.893	1	1	1	NaN	NaN	1	0
104.605	200	26	104.305	2	1	0	2	2	1	0.348
109.229	200	27	108.929	2	1	0	2	2	1	0.518
112.748	132	28	112.448	1	1	1	NaN	1	0	0.385
115.839	200	29	115.539	1	1	0	1	1	1	0.707
118.745	200	30	118.445	1	1	0	1	1	1	0.451
125.102	200	31	124.802	1	0	0	1	1	1	0.353
128.3	200	32	128	2	1	0	2	2	1	0.407
131.566	99	33	131.266	2	1	1	NaN	2	0	0.376
136.004	200	34	135.704	2	1	0	2	2	1	0.406
139.189	200	35	138.889	1	1	0	1	1	1	0.477
144.24	200	36	143.94	1	0	0	1	1	1	0.412
149.837	200	37	149.537	2	0	0	2	2	1	0.445
153.102	200	38	152.802	1	1	0	1	1	1	0.439
156.701	66	39	156.401	2	1	1	NaN	2	0	0.357
160.645	200	40	160.345	1	1	0	1	2	0	0.296
165.003	200	41	164.703	1	1	0	1	1	1	0.392
171.161	200	42	170.861	1	1	0	1	1	1	0.378
174.106	33	43	173.806	1	1	1	NaN	1	0	0.38
177.758	200	44	177.458	2	0	0	2	2	1	0.41
181.303	33	45	181.003	2	1	1	NaN	2	0	0.408
184.768	200	46	184.468	2	0	0	2	2	1	0.398
188.779	33	47	188.479	1	1	1	NaN	NaN	1	0
192.431	200	48	192.131	1	1	0	1	1	1	0.427
195.709	200	49	195.409	1	1	0	1	1	1	0.434
198.641	200	50	198.341	2	0	0	2	2	1	0.313
201.826	200	51	201.526	1	0	0	1	2	0	0.271
204.932	200	52	204.632	2	0	0	2	2	1	0.397
208.01	200	53	207.71	1	0	0	1	1	1	0.446
212.848	200	54	212.548	2	1	0	2	2	1	0.454
217.166	66	55	216.866	2	1	1	NaN	NaN	1	0
220.484	200	56	220.184	2	1	0	2	2	1	0.335
223.71	200	57	223.41	1	1	0	1	1	1	0.404
227.708	200	58	227.408	1	0	0	1	1	1	0.389
232.212	200	59	231.912	2	1	0	2	2	1	0.52
236.104	200	60	235.804	2	0	0	2	2	1	0.406
239.489	200	61	239.189	1	0	0	1	2	0	0.613
242.528	200	62	242.228	2	1	0	2	2	1	0.388
248.165	200	63	247.865	2	1	0	2	2	1	0.452
251.057	99	64	250.757	2	1	1	NaN	2	0	0.469
254.615	200	65	254.315	2	0	0	2	2	1	0.56
259.946	66	66	259.646	2	1	1	NaN	NaN	1	0
263.824	200	67	263.524	1	1	0	1	1	1	0.465
266.81	200	68	266.51	1	1	0	1	1	1	0.466
272.647	200	69	272.347	1	0	0	1	1	1	0.454
276.125	200	70	275.825	1	0	0	1	1	1	0.432
279.231	200	71	278.931	2	0	0	2	1	0	0.387
282.189	200	72	281.889	1	1	0	1	1	1	0.451
285.095	200	73	284.795	2	1	0	2	2	1	0.358
289.492	200	74	289.192	1	1	0	1	1	1	0.526
292.518	200	75	292.218	1	0	0	1	1	1	0.352
295.436	200	76	295.136	1	0	0	1	1	1	0.352
298.408	200	77	298.108	2	0	0	2	2	1	0.428
304.566	200	78	304.266	2	0	0	2	2	1	0.409
308.151	200	79	307.851	1	1	0	1	1	1	0.434
311.162	200	80	310.862	2	0	0	2	2	1	0.57
