onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	1	0	1	1	1	0.552
16.566	200	2	16.266	2	1	0	2	2	1	0.395
20.551	200	3	20.251	1	0	0	1	1	1	0.41
23.59	200	4	23.29	2	0	0	2	2	1	0.411
26.989	200	5	26.689	2	1	0	2	2	1	0.444
30.121	200	6	29.821	1	0	0	1	1	1	0.384
34.679	200	7	34.379	1	0	0	1	1	1	0.418
38.157	200	8	37.857	2	0	0	2	2	1	0.332
41.742	200	9	41.442	2	0	0	2	2	1	0.315
45.047	200	10	44.747	2	0	0	2	2	1	0.45
48.126	165	11	47.826	2	1	1	NaN	NaN	1	0
52.098	200	12	51.798	2	1	0	2	2	1	0.535
55.283	198	13	54.983	1	1	1	NaN	NaN	1	0
58.921	200	14	58.621	2	0	0	2	2	1	0.432
62	200	15	61.7	2	1	0	2	2	1	0.529
66.398	200	16	66.098	2	1	0	2	2	1	0.643
69.917	200	17	69.617	2	1	0	2	2	1	0.636
74.541	200	18	74.241	2	1	0	2	2	1	0.572
78.646	200	19	78.346	1	0	0	1	1	1	0.587
81.845	200	20	81.545	2	0	0	2	2	1	0.436
88.002	200	21	87.702	1	1	0	1	1	1	0.599
94.159	200	22	93.859	1	1	0	1	1	1	0.538
97.065	231	23	96.765	2	1	1	NaN	NaN	1	0
100.943	200	24	100.643	1	0	0	1	1	1	0.498
105.781	200	25	105.481	2	1	0	2	2	1	0.564
109.672	200	26	109.372	2	0	0	2	2	1	0.529
113.058	200	27	112.758	1	0	0	1	1	1	0.519
118.655	200	28	118.355	1	1	0	1	1	1	0.658
121.694	200	29	121.394	1	1	0	1	1	1	0.547
125.292	200	30	124.992	1	1	0	1	1	1	0.429
129.277	200	31	128.977	1	0	0	1	1	1	0.676
132.236	200	32	131.936	2	0	0	2	2	1	0.413
136.248	200	33	135.948	2	1	0	2	2	1	0.505
139.486	200	34	139.186	1	0	0	1	1	1	0.483
142.591	200	35	142.291	1	1	0	1	1	1	0.498
147.643	200	36	147.343	1	0	0	1	1	1	0.462
152.147	200	37	151.847	1	0	0	1	1	1	0.462
156.572	200	38	156.272	2	0	0	2	2	1	0.501
160.61	200	39	160.31	1	1	0	1	1	1	0.535
164.968	200	40	164.668	1	0	0	1	1	1	0.465
168.7	264	41	168.4	1	1	1	NaN	1	0	0.541
172.232	200	42	171.932	1	0	0	1	1	1	0.473
175.337	200	43	175.037	1	1	0	1	1	1	0.544
178.282	231	44	177.982	2	1	1	NaN	NaN	1	0
182.721	200	45	182.421	2	1	0	2	2	1	0.552
185.866	200	46	185.566	1	1	0	1	1	1	0.527
189.144	200	47	188.844	1	0	0	1	1	1	0.601
192.116	264	48	191.816	1	1	1	NaN	NaN	1	0
195.035	200	49	194.735	2	1	0	2	2	1	0.526
197.954	200	50	197.654	2	1	0	2	2	1	0.455
203.591	200	51	203.291	2	1	0	2	2	1	0.426
206.484	200	52	206.184	2	0	0	2	2	1	0.621
209.669	200	53	209.369	2	0	0	2	2	1	0.452
213.547	200	54	213.247	2	0	0	2	2	1	0.43
217.092	200	55	216.792	2	1	0	2	2	1	0.485
220.357	200	56	220.057	1	1	0	1	1	1	0.588
223.369	297	57	223.069	2	1	1	NaN	2	0	0.472
226.928	200	58	226.628	2	1	0	2	2	1	0.441
233.978	200	59	233.678	2	1	0	2	2	1	0.463
238.296	200	60	237.996	2	0	0	2	2	1	0.425
243.96	264	61	243.66	1	1	1	NaN	NaN	1	0
247.346	200	62	247.046	2	0	0	2	2	1	0.455
250.318	297	63	250.018	1	1	1	NaN	1	0	0.531
253.969	200	64	253.669	1	0	0	1	1	1	0.472
257.155	200	65	256.855	1	1	0	1	1	1	0.526
260.193	200	66	259.893	1	1	0	1	1	1	0.6
266.031	200	67	265.731	1	0	0	1	1	1	0.41
269.669	264	68	269.369	1	1	1	NaN	1	0	0.388
273.614	231	69	273.314	2	1	1	NaN	NaN	1	0
277.093	264	70	276.793	2	1	1	NaN	NaN	1	0
280.385	297	71	280.085	2	1	1	NaN	NaN	1	0
283.703	200	72	283.403	1	1	0	1	1	1	0.642
286.688	200	73	286.388	1	0	0	1	1	1	0.456
289.594	200	74	289.294	1	1	0	1	1	1	0.487
292.499	330	75	292.199	1	1	1	NaN	1	0	0.462
296.977	200	76	296.677	1	1	0	1	1	1	0.527
299.909	200	77	299.609	2	0	0	2	2	1	0.491
305.24	200	78	304.94	2	0	0	2	2	1	0.464
308.506	297	79	308.206	2	1	1	NaN	2	0	0.526
312.131	264	80	311.831	1	1	1	NaN	1	0	0.549
