onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	1	0	2	2	1	0.607
14.101	165	2	13.801	1	1	1	NaN	1	0	0.371
17.499	200	3	17.199	1	0	0	1	1	1	0.421
20.471	200	4	20.171	1	0	0	1	1	1	0.481
26.069	132	5	25.769	2	1	1	NaN	2	0	0.451
30.493	200	6	30.193	1	0	0	1	1	1	0.467
33.679	200	7	33.379	1	0	0	1	1	1	0.521
36.731	200	8	36.431	1	1	0	1	2	0	0.261
39.769	200	9	39.469	1	1	0	1	1	1	0.447
45.607	200	10	45.307	2	1	0	2	1	0	0.353
48.526	200	11	48.226	2	0	0	2	2	1	0.722
51.484	200	12	51.184	2	0	0	2	2	1	0.34
57.148	200	13	56.848	1	1	0	1	1	1	0.596
63.506	200	14	63.206	2	1	0	2	2	1	0.414
67.491	99	15	67.191	2	1	1	NaN	NaN	1	0
70.956	200	16	70.656	1	1	0	1	1	1	0.356
76.007	200	17	75.707	2	0	0	2	2	1	0.441
79.405	200	18	79.105	2	0	0	2	2	1	0.339
82.591	200	19	82.291	2	1	0	2	2	1	0.329
86.109	132	20	85.809	2	1	1	NaN	2	0	0.403
89.721	200	21	89.421	2	1	0	2	2	1	0.351
96.771	99	22	96.471	2	1	1	NaN	NaN	1	0
100.743	200	23	100.443	2	0	0	2	2	1	0.401
104.128	200	24	103.828	1	1	0	1	1	1	0.488
110.285	200	25	109.985	2	0	0	2	2	1	0.371
116.443	200	26	116.143	2	1	0	2	2	1	0.357
122.08	200	27	121.78	1	1	0	1	2	0	0.327
126.065	200	28	125.765	2	1	0	2	2	1	0.358
130.17	132	29	129.87	1	1	1	NaN	1	0	0.525
133.275	200	30	132.975	2	1	0	2	2	1	0.412
137.593	200	31	137.293	1	0	0	1	1	1	0.414
142.431	200	32	142.131	1	0	0	1	1	1	0.424
146.07	200	33	145.77	1	0	0	1	1	1	0.465
150.627	200	34	150.327	2	0	0	2	2	1	0.436
154.666	200	35	154.366	1	1	0	1	1	1	0.309
157.651	200	36	157.351	1	0	0	1	1	1	0.444
162.076	200	37	161.776	2	1	0	2	2	1	0.395
165.261	99	38	164.961	1	1	1	NaN	NaN	1	0
169.739	132	39	169.439	1	1	1	NaN	NaN	1	0
173.684	200	40	173.384	2	0	0	2	2	1	0.411
177.269	165	41	176.969	2	1	1	NaN	NaN	1	0
180.588	200	42	180.288	2	1	0	2	2	1	0.443
183.853	200	43	183.553	1	1	0	1	1	1	0.418
188.211	200	44	187.911	1	0	0	1	1	1	0.396
191.69	200	45	191.39	1	0	0	1	1	1	0.365
195.421	198	46	195.121	2	1	1	NaN	2	0	0.474
198.98	200	47	198.68	2	0	0	2	NaN	0	0
202.058	200	48	201.758	2	0	0	2	2	1	0.397
205.324	165	49	205.024	1	1	1	NaN	1	0	0.427
208.855	132	50	208.555	2	1	1	NaN	2	0	0.336
212.734	200	51	212.434	2	0	0	2	2	1	0.457
215.812	200	52	215.512	2	1	0	2	2	1	0.379
218.704	200	53	218.404	2	1	0	2	2	1	0.359
221.85	200	54	221.55	1	1	0	1	2	0	0.365
224.755	200	55	224.455	1	0	0	1	1	1	0.436
227.86	200	56	227.56	2	1	0	2	2	1	0.339
230.992	200	57	230.692	1	0	0	1	1	1	0.335
234.098	99	58	233.798	1	1	1	NaN	NaN	1	0
237.736	200	59	237.436	2	1	0	2	2	1	0.423
242.134	200	60	241.834	2	0	0	2	2	1	0.441
246.012	200	61	245.712	1	1	0	1	1	1	0.587
249.291	200	62	248.991	1	1	0	1	1	1	0.476
252.33	200	63	252.03	1	1	0	1	2	0	0.349
255.928	200	64	255.628	2	0	0	2	NaN	0	0
261.259	200	65	260.959	2	0	0	2	2	1	0.492
265.271	200	66	264.971	1	0	0	1	1	1	0.408
269.775	132	67	269.475	2	1	1	NaN	2	0	0.384
273.067	99	68	272.767	1	1	1	NaN	1	0	0.388
275.986	66	69	275.686	1	1	1	NaN	NaN	1	0
279.638	200	70	279.338	2	1	0	2	2	1	0.377
284.262	200	71	283.962	1	1	0	1	1	1	0.353
287.194	200	72	286.894	2	0	0	2	2	1	0.429
290.5	200	73	290.2	1	0	0	1	1	1	0.331
293.458	200	74	293.158	1	1	0	1	1	1	0.565
296.404	200	75	296.104	2	0	0	2	2	1	0.387
299.949	200	76	299.649	1	1	0	1	1	1	0.362
302.854	200	77	302.554	2	1	0	2	2	1	0.473
306.093	200	78	305.793	1	0	0	1	1	1	0.418
309.011	200	79	308.711	1	0	0	1	1	1	0.452
312.21	200	80	311.91	1	1	0	1	1	1	0.477
