onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	1	1	0	1	1	1	0.569
16.566	165	2	16.266	1	1	1	NaN	NaN	1	0
20.111	200	3	19.811	1	0	0	1	1	1	0.61
23.589	198	4	23.289	1	1	1	NaN	NaN	1	0
26.974	200	5	26.674	1	1	0	1	1	1	0.571
29.88	231	6	29.58	2	1	1	NaN	NaN	1	0
33.438	200	7	33.138	2	0	0	2	2	1	0.627
36.397	200	8	36.097	2	0	0	2	2	1	0.66
42.554	200	9	42.254	2	0	0	2	2	1	0.599
45.953	200	10	45.653	1	1	0	1	NaN	0	0
48.858	200	11	48.558	2	1	0	2	2	1	0.607
53.256	200	12	52.956	2	1	0	2	2	1	0.513
56.401	200	13	56.101	2	1	0	2	2	1	0.864
62.039	264	14	61.739	2	1	1	NaN	2	0	0.57
65.318	200	15	65.018	1	1	0	1	1	1	0.955
68.25	200	16	67.95	1	1	0	1	2	0	0.719
72.608	200	17	72.308	2	0	0	2	2	1	0.665
75.873	200	18	75.573	2	0	0	2	2	1	0.816
79.418	231	19	79.118	2	1	1	NaN	2	0	0.679
83.376	198	20	83.076	1	1	1	NaN	1	0	0.577
87.015	200	21	86.715	2	1	0	2	2	1	0.61
90.147	200	22	89.847	2	1	0	2	1	0	0.654
94.771	165	23	94.471	1	1	1	NaN	1	0	0.47
99.249	132	24	98.949	1	1	1	NaN	NaN	1	0
102.341	165	25	102.041	2	1	1	NaN	2	0	0.548
105.806	200	26	105.506	1	1	0	1	1	1	0.739
108.792	200	27	108.492	1	0	0	1	1	1	0.761
111.831	200	28	111.531	1	1	0	1	1	1	0.714
115.815	200	29	115.515	1	0	0	1	1	1	0.53
121.413	200	30	121.113	2	1	0	2	2	1	0.5
124.678	200	31	124.378	1	0	0	1	1	1	0.603
127.877	200	32	127.577	1	1	0	1	1	1	0.772
131.475	200	33	131.175	1	0	0	1	2	0	0.422
134.447	200	34	134.147	1	1	0	1	1	1	0.602
140.605	200	35	140.305	2	0	0	2	2	1	0.924
143.683	200	36	143.383	2	1	0	2	2	1	1.014
146.602	200	37	146.302	1	0	0	1	1	1	0.663
151.107	200	38	150.807	1	0	0	1	1	1	0.534
155.531	132	39	155.231	1	1	1	NaN	NaN	1	0
158.45	200	40	158.15	2	1	0	2	2	1	0.759
161.635	200	41	161.335	2	1	0	2	2	1	0.854
165.74	200	42	165.44	2	1	0	2	2	1	0.733
168.979	200	43	168.679	2	1	0	2	2	1	0.614
172.497	200	44	172.197	2	1	0	2	2	1	0.544
176.815	200	45	176.515	1	0	0	1	1	1	0.706
179.774	165	46	179.474	2	1	1	NaN	NaN	1	0
183.666	200	47	183.366	2	0	0	2	NaN	0	0
189.33	200	48	189.03	2	0	0	2	2	1	0.743
193.208	200	49	192.908	1	0	0	1	1	1	0.905
198.046	200	50	197.746	1	1	0	1	1	1	0.667
200.991	200	51	200.691	2	0	0	2	2	1	0.538
204.576	200	52	204.276	2	0	0	2	1	0	0.609
209.907	200	53	209.607	1	1	0	1	1	1	0.486
215.745	200	54	215.445	1	0	0	1	1	1	0.607
219.477	200	55	219.177	1	0	0	1	1	1	0.531
223.115	200	56	222.815	2	0	0	2	2	1	0.573
226.42	200	57	226.12	1	1	0	1	1	1	0.58
229.432	200	58	229.132	2	1	0	2	2	1	0.44
236.482	198	59	236.182	2	1	1	NaN	NaN	1	0
240.921	200	60	240.621	2	0	0	2	2	1	0.639
244.932	200	61	244.632	1	1	0	1	1	1	0.7
249.983	231	62	249.683	1	1	1	NaN	NaN	1	0
253.635	200	63	253.335	2	1	0	2	2	1	0.813
257.527	200	64	257.227	1	0	0	1	1	1	0.537
260.725	200	65	260.425	1	1	0	1	1	1	0.539
263.764	200	66	263.464	2	0	0	2	2	1	0.476
266.842	200	67	266.542	1	0	0	1	1	1	0.582
269.948	200	68	269.648	1	1	0	1	1	1	0.604
272.986	200	69	272.686	1	0	0	1	1	1	0.503
276.092	264	70	275.792	2	1	1	NaN	NaN	1	0
279.41	200	71	279.11	2	1	0	2	NaN	0	0
282.302	200	72	282.002	1	0	0	1	1	1	0.426
285.208	297	73	284.908	1	1	1	NaN	1	0	0.52
289.179	200	74	288.879	2	0	0	2	2	1	0.509
293.218	200	75	292.918	1	0	0	1	1	1	0.558
297.776	264	76	297.476	2	1	1	NaN	2	0	0.472
301.387	200	77	301.087	2	0	0	2	2	1	0.597
304.573	200	78	304.273	2	0	0	2	2	1	0.515
307.958	200	79	307.658	2	1	0	2	2	1	0.57
311.943	200	80	311.643	1	1	0	1	1	1	1.201
