onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	0	0	2	2	1	0.496
13.168	200	2	12.868	2	0	0	2	2	1	0.537
17.046	200	3	16.746	2	0	0	2	2	1	0.395
22.377	200	4	22.077	1	1	0	1	1	1	0.488
25.416	200	5	25.116	1	0	0	1	2	0	0.313
28.455	200	6	28.155	2	0	0	2	2	1	0.49
31.533	200	7	31.233	1	0	0	1	1	1	0.388
36.371	200	8	36.071	2	0	0	2	2	1	0.454
39.756	200	9	39.456	1	1	0	1	1	1	0.453
45.594	165	10	45.294	2	1	1	NaN	2	0	0.487
49.152	200	11	48.852	2	1	0	2	2	1	0.721
56.203	132	12	55.903	1	1	1	NaN	NaN	1	0
59.854	200	13	59.554	2	1	0	2	2	1	0.691
63.839	200	14	63.539	2	1	0	2	2	1	0.466
68.157	165	15	67.857	1	1	1	NaN	NaN	1	0
72.129	198	16	71.829	2	1	1	NaN	NaN	1	0
76.567	200	17	76.267	1	0	0	1	1	1	0.562
80.046	231	18	79.746	1	1	1	NaN	1	0	0.475
83.151	200	19	82.851	2	1	0	2	2	1	0.77
87.776	198	20	87.476	2	1	1	NaN	2	0	0.521
91.094	200	21	90.794	2	1	0	2	2	1	0.651
94.359	200	22	94.059	2	1	0	2	2	1	0.666
97.878	165	23	97.578	2	1	1	NaN	2	0	0.507
101.756	200	24	101.456	2	0	0	2	2	1	0.541
107.913	200	25	107.613	1	1	0	1	1	1	0.752
110.846	200	26	110.546	2	0	0	2	2	1	0.595
114.884	200	27	114.584	1	1	0	1	1	1	0.669
121.241	132	28	120.941	1	1	1	NaN	NaN	1	0
124.773	200	29	124.473	2	1	0	2	NaN	0	0
128.878	200	30	128.578	1	1	0	1	1	1	0.643
132.863	200	31	132.563	2	1	0	2	2	1	1.274
138.5	200	32	138.2	1	1	0	1	1	1	0.629
144.658	200	33	144.358	1	1	0	1	1	1	0.807
147.563	200	34	147.263	1	0	0	1	1	1	0.47
151.295	200	35	150.995	1	0	0	1	1	1	0.482
154.253	165	36	153.953	2	1	1	NaN	2	0	0.54
157.892	132	37	157.592	1	1	1	NaN	NaN	1	0
161.29	200	38	160.99	1	0	0	1	1	1	0.591
165.715	165	39	165.415	1	1	1	NaN	1	0	0.486
170.193	200	40	169.893	2	1	0	2	2	1	0.856
173.085	200	41	172.785	2	0	0	2	2	1	0.468
177.097	132	42	176.797	1	1	1	NaN	NaN	1	0
180.016	200	43	179.716	1	1	0	1	1	1	0.673
182.961	200	44	182.661	1	0	0	1	1	1	0.576
187.519	200	45	187.219	2	0	0	2	2	1	0.546
191.064	200	46	190.764	2	0	0	2	2	1	0.513
194.369	200	47	194.069	1	0	0	1	1	1	0.504
197.475	200	48	197.175	1	0	0	1	1	1	0.542
201.113	200	49	200.813	2	1	0	2	2	1	0.664
204.258	200	50	203.958	1	0	0	1	1	1	0.487
209.856	200	51	209.556	2	0	0	2	2	1	0.457
213.041	200	52	212.741	1	1	0	1	1	1	0.6
215.947	200	53	215.647	2	1	0	2	2	1	0.446
219.838	200	54	219.538	1	1	0	1	1	1	0.371
224.889	200	55	224.589	1	1	0	1	1	1	0.408
227.875	200	56	227.575	1	1	0	1	1	1	0.43
231.473	200	57	231.173	1	1	0	1	1	1	0.656
234.752	200	58	234.452	2	1	0	2	1	0	0.377
237.991	200	59	237.691	1	0	0	1	1	1	0.402
242.495	165	60	242.195	2	1	1	NaN	2	0	0.482
245.787	200	61	245.487	1	0	0	1	1	1	0.59
248.986	200	62	248.686	1	0	0	1	1	1	1.143
251.958	200	63	251.658	1	1	0	1	NaN	0	0
254.97	200	64	254.67	2	1	0	2	2	1	0.503
258.102	200	65	257.802	2	0	0	2	2	1	0.411
263.766	200	66	263.466	1	1	0	1	1	1	0.491
266.805	200	67	266.505	1	0	0	1	1	1	0.46
269.91	200	68	269.61	1	1	0	1	2	0	0.331
274.268	200	69	273.968	1	0	0	1	1	1	0.613
277.187	132	70	276.887	2	1	1	NaN	NaN	1	0
281.132	165	71	280.832	1	1	1	NaN	NaN	1	0
284.784	200	72	284.484	2	1	0	2	2	1	0.433
287.702	200	73	287.402	2	0	0	2	2	1	1.195
291.287	200	74	290.987	2	1	0	2	2	1	0.386
295.686	198	75	295.386	2	1	1	NaN	2	0	0.371
299.151	200	76	298.851	2	0	0	2	2	1	0.522
302.416	200	77	302.116	1	0	0	1	1	1	0.457
305.615	200	78	305.315	2	0	0	2	2	1	0.45
309.013	200	79	308.713	2	1	0	2	2	1	0.412
312.198	200	80	311.898	2	0	0	2	2	1	0.603
