onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	1	0	1	1	1	0.492
13.221	165	2	12.921	1	1	1	NaN	1	0	0.44
16.873	200	3	16.573	2	0	0	2	2	1	0.38
20.178	132	4	19.878	2	1	1	NaN	NaN	1	0
23.47	200	5	23.17	1	0	0	1	1	1	0.375
26.669	200	6	26.369	2	0	0	2	2	1	0.408
30.054	200	7	29.754	2	0	0	2	2	1	0.367
35.718	200	8	35.418	1	0	0	1	1	1	0.375
40.143	200	9	39.843	2	1	0	2	2	1	0.486
43.288	200	10	42.988	2	1	0	2	2	1	0.533
47.913	200	11	47.613	1	1	0	1	2	0	0.324
54.27	200	12	53.97	1	0	0	1	1	1	0.383
57.375	200	13	57.075	2	0	0	2	2	1	0.35
63.533	165	14	63.233	2	1	1	NaN	2	0	0.44
67.011	200	15	66.711	1	1	0	1	1	1	0.426
69.996	200	16	69.696	2	1	0	2	2	1	0.465
72.902	200	17	72.602	2	0	0	2	2	1	0.399
78.233	200	18	77.933	2	1	0	2	2	1	0.484
82.551	200	19	82.251	1	0	0	1	1	1	0.414
85.51	200	20	85.21	2	0	0	2	2	1	0.327
88.908	200	21	88.608	2	0	0	2	2	1	0.473
92.093	200	22	91.793	2	1	0	2	2	1	0.408
95.985	132	23	95.685	1	1	1	NaN	1	0	0.452
99.517	200	24	99.217	2	1	0	2	2	1	0.464
103.035	99	25	102.735	2	1	1	NaN	NaN	1	0
107.473	200	26	107.173	2	0	0	2	2	1	0.396
111.058	200	27	110.758	1	0	0	1	1	1	0.491
116.656	200	28	116.356	2	0	0	2	2	1	0.477
119.615	200	29	119.315	1	0	0	1	1	1	0.47
123.346	200	30	123.046	1	0	0	1	1	1	0.419
126.825	200	31	126.525	2	1	0	2	2	1	0.428
131.223	200	32	130.923	2	0	0	2	2	1	0.406
135.261	132	33	134.961	1	1	1	NaN	NaN	1	0
139.739	200	34	139.439	2	0	0	2	2	1	0.482
142.818	200	35	142.518	1	0	0	1	1	1	0.411
146.017	200	36	145.717	2	1	0	2	2	1	0.444
149.282	200	37	148.982	1	0	0	1	1	1	0.427
153.786	200	38	153.486	2	1	0	2	2	1	0.371
156.918	165	39	156.618	2	1	1	NaN	NaN	1	0
160.544	200	40	160.244	1	1	0	1	1	1	0.405
164.142	200	41	163.842	2	0	0	2	2	1	0.351
167.407	200	42	167.107	2	1	0	2	2	1	0.446
171.512	200	43	171.212	2	1	0	2	2	1	0.373
174.404	200	44	174.104	1	1	0	1	1	1	0.505
177.336	198	45	177.036	1	1	1	NaN	2	0	0.293
180.975	165	46	180.675	2	1	1	NaN	2	0	0.342
184.546	200	47	184.246	1	1	0	1	1	1	0.435
190.704	132	48	190.404	1	1	1	NaN	NaN	1	0
194.649	200	49	194.349	1	0	0	1	1	1	0.428
199.487	200	50	199.187	1	0	0	1	1	1	0.43
202.592	165	51	202.292	2	1	1	NaN	NaN	1	0
206.47	198	52	206.17	1	1	1	NaN	NaN	1	0
209.389	200	53	209.089	1	1	0	1	1	1	0.496
212.428	200	54	212.128	1	0	0	1	1	1	0.433
216.986	200	55	216.686	1	1	0	1	1	1	0.411
221.344	200	56	221.044	2	1	0	2	2	1	0.453
226.981	231	57	226.681	2	1	1	NaN	2	0	0.4
230.94	200	58	230.64	1	0	0	1	1	1	0.441
233.858	198	59	233.558	1	1	1	NaN	NaN	1	0
237.243	200	60	236.943	1	1	0	1	1	1	0.594
240.149	200	61	239.849	2	0	0	2	2	1	0.472
243.694	231	62	243.394	1	1	1	NaN	1	0	0.447
246.799	200	63	246.499	1	1	0	1	1	1	0.534
251.85	200	64	251.55	2	1	0	2	2	1	0.515
255.835	200	65	255.535	1	0	0	1	1	1	0.298
258.874	200	66	258.574	1	1	0	1	1	1	0.467
264.711	200	67	264.411	1	1	0	1	1	1	0.382
268.696	200	68	268.396	2	1	0	2	2	1	0.445
271.882	200	69	271.582	1	0	0	1	1	1	0.419
275.52	200	70	275.22	2	0	0	2	2	1	0.381
279.398	200	71	279.098	2	1	0	2	2	1	0.383
282.624	200	72	282.324	1	1	0	1	1	1	0.397
285.542	200	73	285.242	1	1	0	1	1	1	0.439
288.821	200	74	288.521	2	0	0	2	2	1	0.472
291.9	200	75	291.6	1	1	0	1	1	1	0.489
294.938	200	76	294.638	1	1	0	1	1	1	0.507
297.884	200	77	297.584	1	0	0	1	2	0	0.313
300.856	200	78	300.556	2	1	0	2	2	1	0.461
307.906	200	79	307.606	2	0	0	2	2	1	0.395
311.918	198	80	311.618	2	1	1	NaN	2	0	0.527
