onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	1	0	2	2	1	0.584
14.607	200	2	14.307	2	1	0	2	2	1	0.442
17.792	200	3	17.492	1	1	0	1	1	1	0.489
23.949	200	4	23.649	2	0	0	2	2	1	1.012
27.214	200	5	26.914	1	1	0	1	1	1	0.355
30.16	200	6	29.86	2	0	0	2	2	1	0.289
33.239	200	7	32.939	2	1	0	2	2	1	0.53
40.289	165	8	39.989	1	1	1	NaN	1	0	0.656
43.701	200	9	43.401	1	1	0	1	1	1	0.548
46.606	200	10	46.306	2	0	0	2	2	1	0.443
50.618	200	11	50.318	1	0	0	1	1	1	0.351
53.576	200	12	53.276	2	1	0	2	2	1	0.401
57.894	200	13	57.594	2	0	0	2	1	0	0.275
61.439	200	14	61.139	2	1	0	2	2	1	0.482
65.424	200	15	65.124	1	1	0	1	1	1	0.481
69.782	200	16	69.482	1	0	0	1	1	1	0.73
72.821	200	17	72.521	2	1	0	2	2	1	0.403
76.34	200	18	76.04	1	0	0	1	1	1	0.372
79.445	200	19	79.145	1	1	0	1	1	1	0.323
84.496	200	20	84.196	1	0	0	1	2	0	0.328
87.415	200	21	87.115	2	1	0	2	2	1	0.417
90.653	132	22	90.353	2	1	1	NaN	2	0	0.403
94.518	200	23	94.218	1	1	0	1	1	1	0.426
98.117	200	24	97.817	2	0	0	2	2	1	0.435
101.515	200	25	101.215	1	0	0	1	1	1	0.405
105.154	99	26	104.854	1	1	1	NaN	NaN	1	0
108.685	200	27	108.385	2	0	0	2	2	1	0.331
111.871	200	28	111.571	2	0	0	2	1	0	0.305
114.949	132	29	114.649	2	1	1	NaN	NaN	1	0
119.387	200	30	119.087	1	1	0	1	1	1	0.461
125.225	165	31	124.925	2	1	1	NaN	NaN	1	0
128.783	200	32	128.483	1	1	0	1	1	1	0.545
131.768	200	33	131.468	2	0	0	2	2	1	0.512
135.354	200	34	135.054	2	1	0	2	2	1	0.558
139.978	200	35	139.678	1	0	0	1	1	1	0.446
144.483	198	36	144.183	2	1	1	NaN	2	0	0.437
147.801	165	37	147.501	1	1	1	NaN	1	0	0.375
150.907	200	38	150.607	2	0	0	2	2	1	0.445
154.785	200	39	154.485	2	1	0	2	2	1	0.479
157.677	200	40	157.377	2	0	0	2	2	1	0.435
160.636	200	41	160.336	2	1	0	2	2	1	0.404
166.273	200	42	165.973	2	0	0	2	2	1	0.383
172.431	200	43	172.131	2	0	0	2	2	1	0.401
177.762	200	44	177.462	1	1	0	1	1	1	0.622
180.694	200	45	180.394	1	1	0	1	2	0	0.322
183.732	132	46	183.432	1	1	1	NaN	1	0	0.396
187.677	200	47	187.377	1	0	0	1	1	1	0.411
192.235	99	48	191.935	2	1	1	NaN	NaN	1	0
195.7	200	49	195.4	1	1	0	1	1	1	0.412
198.979	200	50	198.679	2	0	0	2	2	1	0.757
204.643	200	51	204.343	2	1	0	2	2	1	0.437
208.748	132	52	208.448	1	1	1	NaN	2	0	0.34
212.386	99	53	212.086	2	1	1	NaN	2	0	0.398
216.025	200	54	215.725	1	0	0	1	1	1	0.431
220.45	200	55	220.15	1	0	0	1	1	1	0.454
223.555	200	56	223.255	1	1	0	1	1	1	0.469
229.912	200	57	229.612	2	1	0	2	2	1	0.512
233.804	66	58	233.504	2	1	1	NaN	NaN	1	0
237.096	200	59	236.796	2	0	0	2	2	1	0.424
240.401	200	60	240.101	1	0	0	1	1	1	0.487
245.998	200	61	245.698	2	1	0	2	2	1	0.49
249.144	99	62	248.844	1	1	1	NaN	1	0	0.416
252.062	200	63	251.762	1	1	0	1	1	1	0.458
255.101	66	64	254.801	2	1	1	NaN	NaN	1	0
259.046	200	65	258.746	1	0	0	1	1	1	0.402
262.018	200	66	261.718	1	0	0	1	1	1	0.486
266.856	99	67	266.556	1	1	1	NaN	1	0	0.375
270.521	200	68	270.221	1	1	0	1	1	1	0.462
274.506	200	69	274.206	1	0	0	1	1	1	0.518
277.704	200	70	277.404	1	0	0	1	1	1	0.343
281.183	200	71	280.883	1	0	0	1	1	1	0.328
284.914	200	72	284.614	1	1	0	1	1	1	0.421
287.927	200	73	287.627	1	0	0	1	1	1	0.448
291.112	200	74	290.812	2	1	0	2	2	1	0.519
294.03	200	75	293.73	1	1	0	1	1	1	0.401
296.936	66	76	296.636	1	1	1	NaN	NaN	1	0
301.414	200	77	301.114	2	0	0	2	2	1	0.449
305.452	200	78	305.152	2	1	0	2	2	1	0.451
308.717	200	79	308.417	2	1	0	2	2	1	0.45
311.849	200	80	311.549	2	0	0	2	2	1	0.358
