onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	2	1	0	2	2	1	0.493
15.846	200	2	15.546	1	0	0	1	1	1	0.343
19.324	200	3	19.024	2	1	0	2	2	1	0.721
22.55	200	4	22.25	2	1	0	2	2	1	0.367
25.695	200	5	25.395	1	1	0	1	1	1	0.462
28.974	165	6	28.674	1	1	1	NaN	1	0	0.391
31.906	200	7	31.606	1	1	0	1	1	1	0.483
36.264	200	8	35.964	1	0	0	1	1	1	0.357
39.182	200	9	38.882	1	1	0	1	1	1	0.495
45.34	200	10	45.04	1	1	0	1	1	1	0.473
48.352	200	11	48.052	1	1	0	1	1	1	0.421
54.189	200	12	53.889	2	1	0	2	2	1	0.472
57.081	200	13	56.781	2	1	0	2	2	1	0.612
61.066	132	14	60.766	2	1	1	NaN	2	0	0.411
64.944	200	15	64.644	1	0	0	1	1	1	0.413
68.583	200	16	68.283	2	0	0	2	2	1	0.526
71.981	200	17	71.681	1	0	0	1	1	1	0.632
75.087	200	18	74.787	2	1	0	2	2	1	0.503
82.137	200	19	81.837	2	1	0	2	2	1	0.516
86.242	200	20	85.942	1	0	0	1	1	1	0.443
91.839	200	21	91.539	2	0	0	2	2	1	0.39
95.717	99	22	95.417	2	1	1	NaN	NaN	1	0
99.676	200	23	99.376	1	0	0	1	1	1	0.465
104.234	200	24	103.934	1	0	0	1	1	1	0.459
107.272	200	25	106.972	2	1	0	2	2	1	0.589
111.591	200	26	111.291	2	1	0	2	2	1	0.582
115.482	200	27	115.182	1	1	0	1	1	1	0.435
118.521	200	28	118.221	2	0	0	2	2	1	1.132
121.48	200	29	121.18	2	0	0	2	1	0	0.349
125.518	200	30	125.218	2	1	0	2	2	1	0.543
129.036	200	31	128.736	2	0	0	2	2	1	0.473
135.193	200	32	134.893	1	1	0	1	1	1	0.476
138.139	200	33	137.839	2	1	0	2	2	1	0.529
142.537	132	34	142.237	2	1	1	NaN	NaN	1	0
146.162	200	35	145.862	2	1	0	2	2	1	0.466
149.307	165	36	149.007	1	1	1	NaN	1	0	0.529
152.946	200	37	152.646	1	0	0	1	1	1	0.802
157.45	200	38	157.15	2	1	0	2	2	1	0.41
160.636	200	39	160.336	1	0	0	1	1	1	0.464
163.594	200	40	163.294	1	1	0	1	1	1	0.506
166.526	200	41	166.226	1	0	0	1	1	1	0.462
170.951	200	42	170.651	2	0	0	2	2	1	0.469
174.963	200	43	174.663	2	0	0	2	2	1	0.497
178.508	200	44	178.208	1	1	0	1	1	1	0.408
181.413	200	45	181.113	1	0	0	1	1	1	0.415
185.145	132	46	184.845	1	1	1	NaN	NaN	1	0
189.103	165	47	188.803	1	1	1	NaN	1	0	0.485
192.768	200	48	192.468	2	0	0	2	1	0	0.34
198.432	132	49	198.132	1	1	1	NaN	1	0	0.444
201.964	200	50	201.664	2	0	0	2	2	1	0.616
205.549	99	51	205.249	1	1	1	NaN	NaN	1	0
208.948	132	52	208.648	2	1	1	NaN	NaN	1	0
212.253	165	53	211.953	2	1	1	NaN	NaN	1	0
215.718	200	54	215.418	2	0	0	2	2	1	0.414
218.797	200	55	218.497	1	0	0	1	1	1	0.447
221.902	200	56	221.602	2	1	0	2	2	1	0.646
226.527	200	57	226.227	1	0	0	1	1	1	0.549
229.725	200	58	229.425	1	1	0	1	1	1	0.487
236.082	200	59	235.782	2	1	0	2	2	1	0.522
239.348	198	60	239.048	2	1	1	NaN	2	0	0.488
242.64	200	61	242.34	2	1	0	2	2	1	0.684
245.558	200	62	245.258	2	0	0	2	2	1	0.494
248.823	200	63	248.523	1	0	0	1	1	1	0.549
253.661	200	64	253.361	1	1	0	1	1	1	0.487
258.712	200	65	258.412	1	1	0	1	1	1	0.436
262.311	200	66	262.011	1	1	0	1	1	1	0.509
266.296	200	67	265.996	2	0	0	2	1	0	0.34
271.627	200	68	271.327	2	0	0	2	2	1	0.393
275.012	165	69	274.712	1	1	1	NaN	1	0	0.456
279.49	200	70	279.19	2	0	0	2	2	1	0.57
282.569	200	71	282.269	1	1	0	1	1	1	0.419
285.607	200	72	285.307	2	0	0	2	2	1	0.773
288.793	200	73	288.493	1	0	0	1	1	1	0.419
291.765	132	74	291.465	1	1	1	NaN	NaN	1	0
294.87	200	75	294.57	1	1	0	1	1	1	0.686
297.775	200	76	297.475	1	1	0	1	1	1	0.477
300.761	165	77	300.461	2	1	1	NaN	NaN	1	0
305.199	200	78	304.899	1	0	0	1	1	1	0.405
308.397	200	79	308.097	2	0	0	2	2	1	0.455
311.702	198	80	311.402	2	1	1	NaN	NaN	1	0
