onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	1	0	1	1	1	0.519
16.046	165	2	15.746	2	1	1	NaN	2	0	0.482
19.925	200	3	19.625	2	0	0	2	2	1	0.555
23.963	200	4	23.663	2	0	0	2	2	1	0.661
26.922	200	5	26.622	2	0	0	2	2	1	0.51
30.933	200	6	30.633	2	1	0	2	2	1	0.411
34.078	200	7	33.778	1	1	0	1	1	1	0.458
37.064	200	8	36.764	2	1	0	2	2	1	0.632
40.196	200	9	39.896	2	1	0	2	2	1	0.556
43.714	200	10	43.414	1	0	0	1	1	1	0.718
48.552	200	11	48.252	2	0	0	2	2	1	0.384
52.097	200	12	51.797	1	1	0	1	1	1	0.487
55.003	200	13	54.703	1	1	0	1	1	1	0.613
58.988	200	14	58.688	1	1	0	1	1	1	0.564
62.026	200	15	61.726	2	1	0	2	2	1	0.774
65.211	200	16	64.911	1	0	0	1	1	1	0.485
68.317	200	17	68.017	2	0	0	2	2	1	0.595
73.981	200	18	73.681	2	1	0	2	2	1	0.443
77.246	200	19	76.946	2	1	0	2	2	1	0.466
81.564	200	20	81.264	2	1	0	2	2	1	0.588
85.962	200	21	85.662	2	1	0	2	2	1	0.462
88.868	200	22	88.568	2	0	0	2	2	1	0.404
92.453	200	23	92.153	1	1	0	1	2	0	0.315
95.385	200	24	95.085	2	1	0	2	2	1	0.527
99.277	200	25	98.977	2	0	0	2	2	1	0.515
105.434	200	26	105.134	2	0	0	2	2	1	0.422
108.512	200	27	108.212	1	0	0	1	1	1	0.616
111.471	132	28	111.171	2	1	1	NaN	NaN	1	0
115.096	200	29	114.796	1	0	0	1	1	1	0.536
118.135	200	30	117.835	1	1	0	1	1	1	0.809
121.414	200	31	121.114	1	0	0	1	1	1	0.754
124.386	165	32	124.086	2	1	1	NaN	NaN	1	0
127.944	200	33	127.644	2	0	0	2	2	1	0.48
131.822	200	34	131.522	1	0	0	1	1	1	0.474
135.301	200	35	135.001	1	1	0	1	1	1	0.379
140.352	200	36	140.052	1	1	0	1	1	1	0.44
143.297	200	37	142.997	1	0	0	1	1	1	0.463
146.496	198	38	146.196	1	1	1	NaN	1	0	0.336
149.868	200	39	149.568	2	0	0	2	2	1	0.516
153.186	200	40	152.886	2	0	0	2	2	1	0.646
156.571	165	41	156.271	1	1	1	NaN	NaN	1	0
160.223	200	42	159.923	2	1	0	2	2	1	0.569
163.115	200	43	162.815	1	0	0	1	1	1	0.597
166.034	198	44	165.734	1	1	1	NaN	NaN	1	0
169.659	231	45	169.359	1	1	1	NaN	NaN	1	0
172.778	200	46	172.478	1	0	0	1	1	1	0.574
177.336	200	47	177.036	2	1	0	2	2	1	0.448
184.386	200	48	184.086	1	1	0	1	1	1	0.533
187.398	264	49	187.098	1	1	1	NaN	1	0	0.489
191.876	200	50	191.576	1	1	0	1	1	1	0.54
198.233	200	51	197.933	1	0	0	1	1	1	0.534
201.872	200	52	201.572	2	0	0	2	2	1	0.623
205.137	200	53	204.837	1	1	0	1	1	1	0.558
209.495	231	54	209.195	2	1	1	NaN	2	0	0.592
212.973	200	55	212.673	2	1	0	2	2	1	0.554
216.212	198	56	215.912	1	1	1	NaN	1	0	0.515
220.157	200	57	219.857	1	0	0	1	1	1	0.546
225.754	200	58	225.454	2	0	0	2	2	1	0.509
231.085	200	59	230.785	2	1	0	2	2	1	0.474
235.07	200	60	234.77	1	0	0	1	1	1	0.529
238.176	200	61	237.876	2	1	0	2	NaN	0	0
242.8	200	62	242.5	2	0	0	2	2	1	0.407
245.879	200	63	245.579	1	1	0	1	1	1	0.504
248.784	200	64	248.484	1	0	0	1	1	1	0.551
253.209	165	65	252.909	1	1	1	NaN	NaN	1	0
256.128	200	66	255.828	2	0	0	2	2	1	0.511
259.526	200	67	259.226	1	1	0	1	1	1	0.537
262.565	200	68	262.265	2	1	0	2	2	1	0.546
266.67	198	69	266.37	2	1	1	NaN	NaN	1	0
269.962	200	70	269.662	2	1	0	2	2	1	0.573
275.599	200	71	275.299	1	0	0	1	1	1	0.544
278.798	200	72	278.498	1	0	0	1	1	1	0.841
282.529	231	73	282.229	2	1	1	NaN	2	0	0.51
286.968	198	74	286.668	1	1	1	NaN	NaN	1	0
290.499	200	75	290.199	2	0	0	2	2	1	0.436
293.685	231	76	293.385	2	1	1	NaN	NaN	1	0
297.643	200	77	297.343	1	1	0	1	1	1	0.708
303.8	264	78	303.5	2	1	1	NaN	2	0	0.583
307.105	200	79	306.805	1	0	0	1	NaN	0	0
311.61	200	80	311.31	1	1	0	1	1	1	0.565
