onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	1	1	0	1	1	1	0.399
15.26	200	2	14.96	2	0	0	2	2	1	0.459
18.645	200	3	18.345	2	0	0	2	2	1	0.338
21.91	165	4	21.61	1	1	1	NaN	1	0	0.313
25.548	200	5	25.248	2	0	0	2	1	0	0.363
28.627	200	6	28.327	1	0	0	1	2	0	0.228
31.732	200	7	31.432	2	1	0	2	2	1	0.283
37.37	200	8	37.07	2	0	0	2	2	1	0.325
41.381	200	9	41.081	1	1	0	1	1	1	0.45
47.539	200	10	47.239	2	1	0	2	2	1	0.38
54.589	200	11	54.289	1	0	0	1	2	0	0.37
59.427	200	12	59.127	2	1	0	2	2	1	0.42
62.945	200	13	62.645	2	0	0	2	2	1	0.503
68.609	200	14	68.309	1	1	0	1	1	1	0.238
71.635	200	15	71.335	1	1	0	1	1	1	0.388
74.54	200	16	74.24	2	0	0	2	1	0	0.323
78.419	200	17	78.119	1	0	0	1	1	1	0.572
81.377	200	18	81.077	2	0	0	2	2	1	0.318
84.776	200	19	84.476	1	0	0	1	1	1	0.415
87.694	200	20	87.394	1	1	0	1	1	1	0.433
91.679	200	21	91.379	1	1	0	1	1	1	0.44
94.705	200	22	94.405	1	0	0	1	1	1	0.382
98.343	200	23	98.043	1	0	0	1	1	1	0.408
101.542	200	24	101.242	1	0	0	1	1	1	0.353
104.74	132	25	104.44	1	1	1	NaN	1	0	0.434
109.205	99	26	108.905	1	1	1	NaN	1	0	0.353
112.737	200	27	112.437	2	0	0	2	2	1	0.493
118.894	200	28	118.594	2	1	0	2	2	1	0.48
122.879	66	29	122.579	2	1	1	NaN	NaN	1	0
126.757	200	30	126.457	2	0	0	2	2	1	0.409
129.943	200	31	129.643	2	1	0	2	2	1	0.407
133.181	99	32	132.881	1	1	1	NaN	NaN	1	0
137.139	132	33	136.839	1	1	1	NaN	NaN	1	0
140.791	200	34	140.491	1	1	0	1	1	1	0.447
143.803	200	35	143.503	2	0	0	2	2	1	0.443
146.762	200	36	146.462	1	0	0	1	1	1	0.364
150.494	200	37	150.194	1	0	0	1	1	1	0.44
153.972	200	38	153.672	2	0	0	2	2	1	0.45
157.517	200	39	157.217	2	1	0	2	2	1	0.409
160.649	165	40	160.349	2	1	1	NaN	2	0	0.421
164.208	200	41	163.908	1	1	0	1	1	1	0.462
167.806	200	42	167.506	2	0	0	2	2	1	0.4
171.111	132	43	170.811	2	1	1	NaN	2	0	0.319
175.549	99	44	175.249	2	1	1	NaN	2	0	0.417
179.521	200	45	179.221	1	0	0	1	1	1	0.469
184.026	200	46	183.726	1	1	0	1	1	1	0.396
189.863	200	47	189.563	2	1	0	2	2	1	0.367
193.968	200	48	193.668	2	1	0	2	1	0	0.342
198.366	200	49	198.066	2	0	0	2	1	0	0.44
202.404	200	50	202.104	2	1	0	2	2	1	0.322
206.296	200	51	205.996	1	0	0	1	1	1	0.43
211.893	200	52	211.593	1	0	0	1	2	0	0.265
214.999	200	53	214.699	2	1	0	2	2	1	0.447
218.184	200	54	217.884	1	1	0	1	1	1	0.414
221.462	200	55	221.162	2	1	0	2	2	1	0.368
226.087	200	56	225.787	1	1	0	1	1	1	0.359
229.032	200	57	228.732	1	0	0	1	1	1	0.334
233.59	200	58	233.29	2	1	0	2	2	1	0.496
236.483	66	59	236.183	2	1	1	NaN	2	0	0.347
239.774	200	60	239.474	1	0	0	1	1	1	0.392
242.813	200	61	242.513	2	1	0	2	2	1	0.417
245.958	33	62	245.658	2	1	1	NaN	1	0	0.344
249.583	200	63	249.283	1	1	0	1	1	1	0.431
252.516	33	64	252.216	1	1	1	NaN	NaN	1	0
255.914	200	65	255.614	2	1	0	2	NaN	0	0
259.179	200	66	258.879	1	1	0	1	1	1	0.507
262.085	66	67	261.785	1	1	1	NaN	NaN	1	0
265.003	99	68	264.703	2	1	1	NaN	2	0	0.339
268.335	200	69	268.035	1	0	0	1	1	1	0.351
272.76	200	70	272.46	2	1	0	2	2	1	0.406
275.679	200	71	275.379	2	0	0	2	2	1	0.743
281.01	200	72	280.71	2	0	0	2	2	1	0.436
284.595	200	73	284.295	1	1	0	1	2	0	0.347
288.953	66	74	288.653	2	1	1	NaN	NaN	1	0
292.418	200	75	292.118	1	1	0	1	1	1	0.428
298.775	200	76	298.475	2	1	0	2	2	1	0.335
303.093	200	77	302.793	1	0	0	1	2	0	0.297
306.065	200	78	305.765	1	1	0	1	1	1	0.357
309.051	99	79	308.751	1	1	1	NaN	1	0	0.371
312.156	200	80	311.856	2	0	0	2	2	1	0.362
