onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	1	0	1	1	1	0.463
13.194	165	2	12.894	2	1	1	NaN	2	0	0.454
17.072	200	3	16.772	1	0	0	1	1	1	0.32
20.551	200	4	20.251	1	1	0	1	1	1	0.465
23.483	132	5	23.183	1	1	1	NaN	1	0	0.453
26.881	200	6	26.581	2	0	0	2	2	1	0.495
33.039	99	7	32.739	2	1	1	NaN	NaN	1	0
36.611	132	8	36.311	2	1	1	NaN	NaN	1	0
39.889	200	9	39.589	2	1	0	2	2	1	0.615
43.408	200	10	43.108	1	1	0	1	1	1	0.536
48.459	200	11	48.159	2	1	0	2	1	0	0.565
52.444	200	12	52.144	1	0	0	1	1	1	0.42
55.402	165	13	55.102	2	1	1	NaN	2	0	0.374
58.881	200	14	58.581	2	0	0	2	2	1	0.695
62.186	132	15	61.886	1	1	1	NaN	NaN	1	0
65.105	200	16	64.805	1	1	0	1	1	1	0.663
69.463	200	17	69.163	2	0	0	2	2	1	0.513
73.501	200	18	73.201	1	1	0	1	1	1	0.507
76.54	200	19	76.24	1	1	0	1	1	1	0.46
79.579	200	20	79.279	2	1	0	2	2	1	0.429
85.216	200	21	84.916	2	0	0	2	2	1	0.464
88.481	200	22	88.181	2	1	0	2	2	1	0.511
92.586	200	23	92.286	2	1	0	2	1	0	0.126
95.492	200	24	95.192	2	1	0	2	2	1	0.476
100.13	165	25	99.83	2	1	1	NaN	NaN	1	0
104.088	198	26	103.788	1	1	1	NaN	NaN	1	0
108.566	200	27	108.266	1	0	0	1	1	1	0.586
111.671	231	28	111.371	1	1	1	NaN	1	0	0.737
114.777	198	29	114.477	1	1	1	NaN	NaN	1	0
118.308	231	30	118.008	1	1	1	NaN	NaN	1	0
121.947	200	31	121.647	1	0	0	1	NaN	0	0
127.544	200	32	127.244	1	1	0	1	1	1	1.04
133.902	200	33	133.602	1	0	0	1	1	1	0.45
138.739	200	34	138.439	1	0	0	1	1	1	0.493
141.845	200	35	141.545	2	1	0	2	2	1	0.443
144.737	200	36	144.437	1	0	0	1	1	1	0.487
148.375	264	37	148.075	1	1	1	NaN	1	0	0.385
152.32	200	38	152.02	1	0	0	1	1	1	0.432
155.359	200	39	155.059	2	0	0	2	1	0	0.441
158.944	231	40	158.644	1	1	1	NaN	1	0	0.472
162.596	200	41	162.296	2	1	0	2	2	1	0.804
166.914	200	42	166.614	1	0	0	1	1	1	0.51
171.472	200	43	171.172	2	0	0	2	2	1	0.672
174.551	200	44	174.251	1	0	0	1	1	1	0.529
178.282	200	45	177.982	1	1	0	1	1	1	0.503
181.188	198	46	180.888	2	1	1	NaN	2	0	0.468
185.626	200	47	185.326	2	0	0	2	2	1	0.454
188.704	200	48	188.404	2	1	0	2	2	1	0.752
191.85	200	49	191.55	1	0	0	1	1	1	0.478
195.048	200	50	194.748	2	0	0	2	2	1	0.64
198.927	200	51	198.627	2	1	0	2	2	1	0.521
202.059	200	52	201.759	2	1	0	2	2	1	0.525
205.95	200	53	205.65	1	1	0	1	1	1	0.506
208.962	200	54	208.662	2	0	0	2	2	1	0.478
214.627	200	55	214.327	1	1	0	1	1	1	0.477
220.784	200	56	220.484	2	0	0	2	2	1	0.632
224.329	200	57	224.029	1	1	0	1	1	1	0.919
227.274	165	58	226.974	2	1	1	NaN	NaN	1	0
230.593	200	59	230.293	2	0	0	2	NaN	0	0
234.604	200	60	234.304	1	1	0	1	1	1	0.548
237.883	200	61	237.583	2	1	0	2	2	1	0.517
241.122	200	62	240.822	1	0	0	1	1	1	0.366
244.094	200	63	243.794	1	1	0	1	2	0	0.674
247.692	200	64	247.392	1	1	0	1	1	1	0.436
250.598	200	65	250.298	2	0	0	2	2	1	0.434
253.983	200	66	253.683	1	0	0	1	1	1	0.457
257.181	200	67	256.881	2	0	0	2	2	1	0.539
260.127	200	68	259.827	2	1	0	2	2	1	0.497
263.392	200	69	263.092	2	1	0	2	2	1	0.464
266.577	200	70	266.277	2	1	0	2	NaN	0	0
270.975	200	71	270.675	2	0	0	2	2	1	0.457
276.306	200	72	276.006	1	0	0	1	1	1	0.558
280.731	200	73	280.431	2	1	0	2	2	1	0.437
287.781	200	74	287.481	1	0	0	1	1	1	0.459
290.687	198	75	290.387	2	1	1	NaN	NaN	1	0
294.312	200	76	294.012	2	0	0	2	2	1	0.424
297.71	200	77	297.41	1	0	0	1	1	1	0.49
302.215	200	78	301.915	2	0	0	2	2	1	0.417
305.4	200	79	305.1	1	1	0	1	1	1	0.344
309.385	200	80	309.085	1	1	0	1	1	1	0.471
