onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	165	1	9.909	2	1	1	NaN	NaN	1	0
13.528	200	2	13.228	1	1	0	1	1	1	0.826
17.886	198	3	17.586	2	1	1	NaN	NaN	1	0
21.764	231	4	21.464	2	1	1	NaN	NaN	1	0
25.736	200	5	25.436	1	1	0	1	1	1	0.602
28.774	200	6	28.474	2	1	0	2	2	1	0.692
31.92	200	7	31.62	2	0	0	2	2	1	0.626
34.998	200	8	34.698	1	0	0	1	1	1	0.564
39.556	200	9	39.256	2	1	0	2	2	1	0.486
42.448	200	10	42.148	2	0	0	2	2	1	0.426
48.606	200	11	48.306	1	1	0	1	2	0	0.46
54.443	264	12	54.143	2	1	1	NaN	NaN	1	0
58.055	200	13	57.755	2	1	0	2	2	1	0.851
62.68	200	14	62.38	2	0	0	2	2	1	0.698
66.691	200	15	66.391	1	1	0	1	1	1	0.663
69.97	200	16	69.67	1	1	0	1	1	1	0.664
76.327	200	17	76.027	2	0	0	2	NaN	0	0
81.658	200	18	81.358	1	0	0	1	1	1	0.44
86.496	200	19	86.196	1	0	0	1	1	1	0.474
89.695	297	20	89.395	2	1	1	NaN	NaN	1	0
94.133	200	21	93.833	2	0	0	2	2	1	0.749
97.398	200	22	97.098	1	0	0	1	1	1	0.58
101.036	200	23	100.736	1	0	0	1	1	1	0.51
103.995	200	24	103.695	2	1	0	2	2	1	0.463
107.18	330	25	106.88	1	1	1	NaN	1	0	0.494
110.832	297	26	110.532	2	1	1	NaN	2	0	0.482
114.391	200	27	114.091	1	1	0	1	1	1	0.555
118.375	200	28	118.075	2	1	0	2	2	1	0.403
121.507	264	29	121.207	2	1	1	NaN	NaN	1	0
124.799	200	30	124.499	2	0	0	2	2	1	0.515
128.838	297	31	128.538	1	1	1	NaN	NaN	1	0
131.956	200	32	131.656	2	1	0	2	2	1	0.494
134.862	200	33	134.562	1	1	0	1	1	1	0.7
137.78	200	34	137.48	1	0	0	1	1	1	0.55
140.966	200	35	140.666	1	0	0	1	1	1	0.484
144.084	330	36	143.784	1	1	1	NaN	1	0	0.406
148.562	200	37	148.262	1	0	0	1	1	1	1.176
152.294	200	38	151.994	1	0	0	1	1	1	0.468
155.399	200	39	155.099	2	1	0	2	2	1	0.443
159.797	200	40	159.497	1	1	0	1	1	1	0.477
163.396	200	41	163.096	1	0	0	1	1	1	0.494
167.901	200	42	167.601	1	0	0	1	1	1	0.293
170.873	200	43	170.573	2	0	0	2	2	1	0.473
174.751	297	44	174.451	2	1	1	NaN	2	0	0.459
178.216	264	45	177.916	1	1	1	NaN	1	0	0.586
182.174	200	46	181.874	2	0	0	2	2	1	0.58
185.12	200	47	184.82	2	1	0	2	2	1	0.418
189.105	200	48	188.805	2	0	0	2	2	1	0.425
192.503	200	49	192.203	2	0	0	2	2	1	0.491
195.888	200	50	195.588	1	1	0	1	1	1	0.482
198.834	200	51	198.534	2	0	0	2	2	1	0.664
202.139	200	52	201.839	1	0	0	1	1	1	0.535
207.737	200	53	207.437	2	0	0	2	2	1	0.609
213.401	200	54	213.101	1	0	0	1	2	0	0.385
217.826	200	55	217.526	2	1	0	2	2	1	0.464
221.064	200	56	220.764	2	1	0	2	2	1	0.538
225.169	231	57	224.869	1	1	1	NaN	NaN	1	0
228.568	200	58	228.268	2	1	0	2	2	1	0.474
232.886	200	59	232.586	1	1	0	1	1	1	0.532
239.043	200	60	238.743	2	1	0	2	2	1	0.471
242.935	200	61	242.635	1	0	0	1	1	1	0.419
245.973	200	62	245.673	2	0	0	2	2	1	0.469
249.518	200	63	249.218	2	0	0	2	2	1	0.492
253.104	200	64	252.804	2	1	0	2	2	1	0.57
260.154	264	65	259.854	1	1	1	NaN	2	0	0.4
263.686	200	66	263.386	2	1	0	2	2	1	0.5
269.323	200	67	269.023	1	0	0	1	1	1	0.519
272.229	200	68	271.929	1	1	0	1	1	1	0.533
275.281	200	69	274.981	1	1	0	1	1	1	0.521
278.266	200	70	277.966	2	1	0	2	2	1	0.472
281.531	200	71	281.231	2	0	0	2	2	1	0.487
284.61	200	72	284.31	1	1	0	1	1	1	0.536
287.515	200	73	287.215	2	0	0	2	2	1	0.607
290.701	200	74	290.401	1	1	0	1	1	1	0.485
295.752	200	75	295.452	1	0	0	1	1	1	0.722
299.23	200	76	298.93	1	1	0	1	1	1	0.668
302.242	200	77	301.942	1	1	0	1	1	1	0.44
305.174	231	78	304.874	1	1	1	NaN	1	0	0.452
308.093	198	79	307.793	1	1	1	NaN	NaN	1	0
311.731	200	80	311.431	2	1	0	2	2	1	0.639
