onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	1	1	0	1	1	1	0.581
13.234	200	2	12.934	1	0	0	1	1	1	0.451
16.965	200	3	16.665	2	0	0	2	2	1	0.512
20.044	200	4	19.744	2	0	0	2	2	1	0.441
23.443	200	5	23.143	2	1	0	2	2	1	0.514
27.427	165	6	27.127	1	1	1	NaN	NaN	1	0
30.533	200	7	30.233	1	1	0	1	1	1	0.52
36.37	200	8	36.07	2	1	0	2	2	1	0.507
39.502	200	9	39.202	1	0	0	1	1	1	0.495
42.607	200	10	42.307	2	0	0	2	2	1	0.414
46.486	200	11	46.186	1	0	0	1	1	1	0.471
49.591	200	12	49.291	2	1	0	2	2	1	0.646
52.483	200	13	52.183	1	1	0	1	1	1	0.482
55.429	200	14	55.129	2	0	0	2	2	1	0.496
58.694	200	15	58.394	2	1	0	2	2	1	0.471
63.012	198	16	62.712	1	1	1	NaN	NaN	1	0
66.664	200	17	66.364	1	0	0	1	1	1	0.469
71.168	200	18	70.868	2	1	0	2	2	1	0.477
76.806	200	19	76.506	2	1	0	2	2	1	0.495
80.911	200	20	80.611	1	1	0	1	1	1	0.47
85.962	231	21	85.662	1	1	1	NaN	NaN	1	0
89.6	200	22	89.3	1	1	0	1	1	1	0.524
92.506	200	23	92.206	1	0	0	1	1	1	0.514
95.464	200	24	95.164	2	0	0	2	2	1	0.468
98.849	200	25	98.549	1	1	0	1	1	1	0.651
101.835	200	26	101.535	2	0	0	2	2	1	0.425
107.992	264	27	107.692	2	1	1	NaN	2	0	0.604
111.551	200	28	111.251	1	1	0	1	1	1	0.613
115.149	200	29	114.849	2	0	0	2	2	1	0.455
118.108	231	30	117.808	2	1	1	NaN	2	0	0.472
121.733	200	31	121.433	1	0	0	1	1	1	0.559
124.705	200	32	124.405	2	0	0	2	2	1	0.483
128.716	198	33	128.416	1	1	1	NaN	NaN	1	0
132.675	231	34	132.375	1	1	1	NaN	NaN	1	0
135.607	200	35	135.307	1	0	0	1	1	1	0.733
139.245	264	36	138.945	1	1	1	NaN	NaN	1	0
142.764	200	37	142.464	2	1	0	2	2	1	0.6
146.655	297	38	146.355	1	1	1	NaN	NaN	1	0
150.054	200	39	149.754	2	0	0	2	2	1	0.478
154.092	330	40	153.792	2	1	1	NaN	2	0	0.656
158.53	200	41	158.23	1	1	0	1	1	1	0.682
161.809	200	42	161.509	2	1	0	2	2	1	0.579
168.859	200	43	168.559	1	0	0	1	1	1	0.625
171.778	200	44	171.478	1	1	0	1	1	1	0.906
174.816	297	45	174.516	2	1	1	NaN	NaN	1	0
178.135	200	46	177.835	2	1	0	2	2	1	0.685
181.32	200	47	181.02	2	1	0	2	2	1	0.484
185.945	200	48	185.645	2	1	0	2	2	1	0.499
189.183	200	49	188.883	2	1	0	2	2	1	0.437
192.448	200	50	192.148	2	1	0	2	2	1	0.46
195.354	200	51	195.054	1	1	0	1	1	1	0.482
198.286	200	52	197.986	1	0	0	1	1	1	0.438
202.711	200	53	202.411	1	0	0	1	1	1	0.501
205.909	200	54	205.609	2	0	0	2	2	1	0.655
209.214	200	55	208.914	2	0	0	2	2	1	0.574
212.4	200	56	212.1	1	1	0	1	1	1	0.588
218.757	200	57	218.457	1	0	0	1	1	1	0.431
223.315	200	58	223.015	2	1	0	2	2	1	0.505
226.833	200	59	226.533	2	0	0	2	2	1	0.531
232.498	200	60	232.198	2	1	0	2	2	1	0.466
236.896	200	61	236.596	1	0	0	1	1	1	0.572
240.374	200	62	240.074	1	1	0	1	1	1	0.478
244.732	200	63	244.432	1	0	0	1	1	1	0.52
247.931	200	64	247.631	2	0	0	2	2	1	0.937
253.262	200	65	252.962	1	0	0	1	1	1	0.406
258.1	330	66	257.8	1	1	1	NaN	1	0	0.496
262.578	200	67	262.278	1	1	0	1	1	1	0.45
266.563	200	68	266.263	1	1	0	1	1	1	0.489
272.72	297	69	272.42	2	1	1	NaN	2	0	0.628
276.185	200	70	275.885	1	1	0	1	1	1	0.779
279.09	200	71	278.79	1	1	0	1	1	1	0.69
282.102	200	72	281.802	1	0	0	1	1	1	0.774
285.141	200	73	284.841	1	0	0	1	1	1	0.471
290.739	200	74	290.439	2	0	0	2	2	1	0.601
294.324	200	75	294.024	2	0	0	2	2	1	0.544
297.869	264	76	297.569	2	1	1	NaN	NaN	1	0
301.747	297	77	301.447	2	1	1	NaN	NaN	1	0
305.719	200	78	305.419	2	0	0	2	2	1	0.573
308.797	330	79	308.497	2	1	1	NaN	2	0	0.623
312.089	200	80	311.789	2	1	0	2	NaN	0	0
