onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	0	0	2	2	1	0.609
13.288	200	2	12.988	2	0	0	2	2	1	0.466
16.366	200	3	16.066	2	0	0	2	2	1	0.428
20.405	200	4	20.105	2	1	0	2	2	1	0.517
24.723	200	5	24.423	2	0	0	2	2	1	0.535
28.268	200	6	27.968	1	1	0	1	1	1	0.574
31.173	200	7	30.873	2	0	0	2	2	1	0.429
34.132	200	8	33.832	1	1	0	1	1	1	0.503
40.489	200	9	40.189	1	0	0	1	1	1	0.593
43.688	165	10	43.388	2	1	1	NaN	NaN	1	0
47.313	200	11	47.013	2	1	0	2	2	1	0.545
50.498	198	12	50.198	1	1	1	NaN	NaN	1	0
54.456	231	13	54.156	2	1	1	NaN	NaN	1	0
58.348	200	14	58.048	1	0	0	1	1	1	0.494
63.186	200	15	62.886	2	0	0	2	2	1	0.416
68.517	200	16	68.217	1	0	0	1	1	1	0.413
72.249	264	17	71.949	1	1	1	NaN	NaN	1	0
75.647	200	18	75.347	1	0	0	1	1	1	0.523
78.566	297	19	78.266	2	1	1	NaN	NaN	1	0
82.124	330	20	81.824	1	1	1	NaN	NaN	1	0
85.763	200	21	85.463	1	0	0	1	1	1	0.551
89.241	363	22	88.941	1	1	1	NaN	1	0	0.537
92.16	200	23	91.86	2	0	0	2	2	1	0.466
96.172	330	24	95.872	1	1	1	NaN	NaN	1	0
99.277	200	25	98.977	2	0	0	2	2	1	0.503
102.582	200	26	102.282	1	0	0	1	1	1	0.516
107.087	200	27	106.787	1	1	0	1	1	1	0.619
112.138	200	28	111.838	2	1	0	2	2	1	0.544
116.536	200	29	116.236	1	1	0	1	1	1	0.762
119.468	200	30	119.168	2	1	0	2	2	1	0.566
123.573	200	31	123.273	1	0	0	1	1	1	0.485
128.131	200	32	127.831	1	1	0	1	1	1	0.647
131.143	200	33	130.843	1	1	0	1	1	1	0.507
134.741	363	34	134.441	2	1	1	NaN	NaN	1	0
139.179	200	35	138.879	1	0	0	1	1	1	0.511
142.285	200	36	141.985	2	1	0	2	2	1	0.853
145.523	396	37	145.223	2	1	1	NaN	2	0	0.527
148.802	200	38	148.502	1	1	0	1	1	1	0.456
154.639	363	39	154.339	1	1	1	NaN	1	0	0.523
159.117	200	40	158.817	2	1	0	2	2	1	0.693
163.742	200	41	163.442	2	0	0	2	2	1	0.468
166.927	200	42	166.627	1	0	0	1	1	1	0.515
170.566	200	43	170.266	2	1	0	2	2	1	0.62
176.203	200	44	175.903	1	0	0	1	1	1	0.503
181.801	200	45	181.501	2	0	0	2	2	1	0.497
185.186	200	46	184.886	1	1	0	1	1	1	0.528
188.225	200	47	187.925	2	1	0	2	2	1	0.489
195.275	200	48	194.975	2	1	0	2	2	1	0.415
198.407	200	49	198.107	1	1	0	1	1	1	0.483
201.686	200	50	201.386	2	1	0	2	2	1	0.484
205.671	200	51	205.371	1	1	0	1	1	1	0.467
208.576	330	52	208.276	1	1	1	NaN	1	0	0.498
212.108	200	53	211.808	1	0	0	1	1	1	0.486
215.146	200	54	214.846	1	1	0	1	1	1	0.456
218.132	200	55	217.832	2	0	0	2	2	1	0.47
221.717	200	56	221.417	2	1	0	2	2	1	0.573
225.608	297	57	225.308	1	1	1	NaN	1	0	0.498
229.247	200	58	228.947	2	0	0	2	2	1	0.523
232.645	200	59	232.345	1	1	0	1	1	1	0.445
237.004	200	60	236.704	2	0	0	2	2	1	0.542
240.882	264	61	240.582	2	1	1	NaN	NaN	1	0
244.827	200	62	244.527	1	0	0	1	1	1	0.479
249.252	200	63	248.952	2	0	0	2	1	0	0.438
254.916	200	64	254.616	1	0	0	1	1	1	0.518
258.114	297	65	257.814	2	1	1	NaN	NaN	1	0
261.579	200	66	261.279	1	1	0	1	1	1	0.671
264.605	200	67	264.305	2	1	0	2	2	1	0.525
267.87	200	68	267.57	2	1	0	2	2	1	0.596
270.789	200	69	270.489	2	1	0	2	2	1	0.581
273.681	200	70	273.381	1	1	0	1	1	1	0.601
277.666	200	71	277.366	2	0	0	2	2	1	0.504
280.931	200	72	280.631	2	1	0	2	2	1	0.839
284.076	200	73	283.776	1	1	0	1	1	1	0.526
287.022	200	74	286.722	2	1	0	2	2	1	0.492
290.54	330	75	290.24	2	1	1	NaN	NaN	1	0
293.845	200	76	293.545	1	0	0	1	1	1	0.525
296.804	200	77	296.504	1	0	0	1	1	1	0.59
299.909	200	78	299.609	2	0	0	2	2	1	0.525
306.067	200	79	305.767	1	1	0	1	1	1	0.495
312.224	200	80	311.924	1	0	0	1	1	1	0.53
