onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	1	1	0	1	1	1	0.862
16.046	165	2	15.746	2	1	1	NaN	NaN	1	0
20.004	200	3	19.704	2	1	0	2	2	1	0.541
24.109	200	4	23.809	1	1	0	1	1	1	0.616
27.014	200	5	26.714	1	1	0	1	1	1	0.652
29.959	200	6	29.659	1	1	0	1	1	1	0.52
33.238	200	7	32.938	1	0	0	1	1	1	0.364
38.835	200	8	38.535	1	1	0	1	1	1	0.402
41.74	198	9	41.44	1	1	1	NaN	1	0	0.517
45.126	200	10	44.826	2	0	0	2	2	1	0.427
49.177	165	11	48.877	1	1	1	NaN	NaN	1	0
53.149	200	12	52.849	1	1	0	1	1	1	0.471
59.506	200	13	59.206	2	1	0	2	2	1	0.435
65.143	200	14	64.843	2	1	0	2	2	1	0.525
68.408	200	15	68.108	1	0	0	1	1	1	0.477
71.607	200	16	71.307	2	0	0	2	2	1	0.533
77.764	198	17	77.464	1	1	1	NaN	NaN	1	0
81.402	200	18	81.102	2	0	0	2	2	1	0.485
84.361	200	19	84.061	1	0	0	1	1	1	0.494
87.999	200	20	87.699	2	1	0	2	2	1	0.468
91.891	200	21	91.591	2	0	0	2	2	1	0.63
95.276	231	22	94.976	2	1	1	NaN	2	0	0.419
98.567	198	23	98.267	2	1	1	NaN	2	0	0.483
102.126	200	24	101.826	1	1	0	1	1	1	0.458
107.177	200	25	106.877	2	1	0	2	2	1	0.438
111.162	165	26	110.862	1	1	1	NaN	NaN	1	0
114.813	200	27	114.513	1	1	0	1	1	1	0.533
117.799	200	28	117.499	1	0	0	1	1	1	0.475
121.277	200	29	120.977	1	0	0	1	1	1	0.491
125.009	200	30	124.709	1	0	0	1	1	1	0.538
128.047	200	31	127.747	2	1	0	2	2	1	0.491
131.286	200	32	130.986	2	0	0	2	2	1	0.841
134.684	200	33	134.384	1	0	0	1	1	1	0.488
139.109	200	34	138.809	2	0	0	2	2	1	0.458
142.294	198	35	141.994	2	1	1	NaN	2	0	0.477
145.919	200	36	145.619	1	0	0	1	1	1	0.47
149.024	200	37	148.724	1	0	0	1	1	1	0.545
153.862	200	38	153.562	1	0	0	1	1	1	0.368
158.366	200	39	158.066	1	0	0	1	1	1	0.423
161.325	200	40	161.025	2	0	0	2	2	1	0.419
166.656	165	41	166.356	1	1	1	NaN	NaN	1	0
170.188	200	42	169.888	2	1	0	2	2	1	0.408
173.106	200	43	172.806	1	0	0	1	1	1	0.481
177.664	200	44	177.364	2	0	0	2	2	1	0.441
183.328	200	45	183.028	1	1	0	1	1	1	0.446
186.927	200	46	186.627	1	1	0	1	1	1	0.593
189.938	200	47	189.638	2	1	0	2	2	1	0.529
193.457	200	48	193.157	1	0	0	1	1	1	0.373
196.562	198	49	196.262	1	1	1	NaN	1	0	0.451
199.667	200	50	199.367	1	0	0	1	1	1	0.546
202.866	165	51	202.566	1	1	1	NaN	1	0	0.478
205.784	200	52	205.484	1	1	0	1	1	1	0.547
208.81	200	53	208.51	2	0	0	2	2	1	0.478
212.395	200	54	212.095	1	1	0	1	1	1	0.459
215.433	200	55	215.133	1	0	0	1	2	0	0.42
218.405	200	56	218.105	2	0	0	2	2	1	0.688
222.417	200	57	222.117	2	1	0	2	2	1	0.727
225.602	200	58	225.302	2	0	0	2	2	1	0.771
228.907	200	59	228.607	2	0	0	2	2	1	0.655
231.986	132	60	231.686	2	1	1	NaN	NaN	1	0
236.424	165	61	236.124	1	1	1	NaN	NaN	1	0
240.915	200	62	240.615	1	1	0	1	1	1	0.507
243.847	200	63	243.547	1	1	0	1	1	1	0.524
250.004	198	64	249.704	2	1	1	NaN	NaN	1	0
253.869	200	65	253.569	2	1	0	2	2	1	0.518
258.493	200	66	258.193	2	1	0	2	2	1	0.783
265.543	200	67	265.243	1	1	0	1	1	1	1.145
269.528	231	68	269.228	2	1	1	NaN	NaN	1	0
272.847	264	69	272.547	2	1	1	NaN	NaN	1	0
276.298	200	70	275.998	2	1	0	2	2	1	0.686
280.616	200	71	280.316	2	1	0	2	2	1	0.504
285.014	200	72	284.714	2	1	0	2	2	1	0.714
288.16	200	73	287.86	2	0	0	2	2	1	0.57
291.425	200	74	291.125	1	0	0	1	2	0	0.279
294.343	200	75	294.043	2	1	0	2	2	1	0.518
297.235	200	76	296.935	2	0	0	2	2	1	0.476
301.114	200	77	300.814	2	0	0	2	2	1	0.388
304.659	200	78	304.359	2	1	0	2	2	1	0.428
307.791	200	79	307.491	2	0	0	2	2	1	0.482
310.869	200	80	310.569	1	1	0	1	1	1	0.514
