onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	0	0	2	2	1	0.481
14.088	200	2	13.788	1	0	0	1	1	1	0.498
17.06	200	3	16.76	2	0	0	2	2	1	0.462
22.391	165	4	22.091	1	1	1	NaN	NaN	1	0
26.029	200	5	25.729	2	1	0	2	2	1	0.589
30.654	200	6	30.354	1	1	0	1	1	1	0.46
33.559	200	7	33.259	2	0	0	2	2	1	0.467
37.104	200	8	36.804	2	1	0	2	2	1	0.434
42.742	200	9	42.442	2	1	0	2	2	1	0.492
45.927	200	10	45.627	1	1	0	1	1	1	0.475
49.206	200	11	48.906	1	0	0	1	1	1	0.532
52.311	198	12	52.011	2	1	1	NaN	2	0	0.435
56.189	200	13	55.889	1	1	0	1	1	1	0.277
59.788	200	14	59.488	2	0	0	2	2	1	0.574
63.799	200	15	63.499	1	1	0	1	1	1	0.675
68.158	165	16	67.858	2	1	1	NaN	2	0	0.42
71.636	200	17	71.336	2	1	0	2	2	1	0.646
74.555	200	18	74.255	1	0	0	1	1	1	0.375
78.193	200	19	77.893	2	1	0	2	2	1	0.569
81.338	200	20	81.038	1	1	0	1	1	1	0.392
84.351	132	21	84.051	1	1	1	NaN	1	0	0.411
88.829	200	22	88.529	2	1	0	2	2	1	0.397
93.227	200	23	92.927	1	0	0	1	1	1	0.407
96.185	200	24	95.885	1	0	0	1	1	1	0.489
101.023	200	25	100.723	1	0	0	1	1	1	0.523
104.062	200	26	103.762	2	0	0	2	2	1	0.484
107.367	99	27	107.067	2	1	1	NaN	1	0	0.339
110.926	66	28	110.626	1	1	1	NaN	NaN	1	0
114.444	200	29	114.144	1	1	0	1	NaN	0	0
119.495	200	30	119.195	2	1	0	2	2	1	0.475
122.387	99	31	122.087	2	1	1	NaN	NaN	1	0
125.706	200	32	125.406	1	1	0	1	1	1	0.44
128.745	132	33	128.445	1	1	1	NaN	NaN	1	0
132.13	200	34	131.83	1	1	0	1	1	1	0.544
136.115	200	35	135.815	1	0	0	1	1	1	0.375
139.313	165	36	139.013	2	1	1	NaN	NaN	1	0
142.938	200	37	142.638	1	0	0	1	1	1	0.376
148.536	200	38	148.236	1	0	0	1	2	0	0.25
151.455	200	39	151.155	2	1	0	2	2	1	0.627
154.693	200	40	154.393	2	0	0	2	2	1	0.502
158.278	200	41	157.978	1	0	0	1	1	1	0.308
161.384	200	42	161.084	2	0	0	2	2	1	0.49
164.462	198	43	164.162	1	1	1	NaN	1	0	0.364
167.381	165	44	167.081	2	1	1	NaN	2	0	0.477
170.686	200	45	170.386	2	0	0	2	2	1	0.732
174.725	200	46	174.425	2	1	0	2	2	1	0.605
181.775	200	47	181.475	2	0	0	2	2	1	0.539
185.16	200	48	184.86	1	1	0	1	1	1	0.458
191.317	132	49	191.017	2	1	1	NaN	2	0	0.509
195.276	200	50	194.976	2	0	0	2	2	1	0.494
198.541	99	51	198.241	1	1	1	NaN	NaN	1	0
201.646	200	52	201.346	1	0	0	1	1	1	0.412
205.125	200	53	204.825	1	0	0	1	2	0	0.373
209.683	200	54	209.383	1	0	0	1	1	1	0.399
214.108	200	55	213.808	1	1	0	1	1	1	0.438
217.053	200	56	216.753	2	1	0	2	2	1	0.485
220.571	200	57	220.271	2	0	0	2	1	0	0.311
223.517	200	58	223.217	2	0	0	2	1	0	0.349
229.674	200	59	229.374	1	1	0	1	1	1	0.424
232.66	200	60	232.36	2	0	0	2	2	1	0.558
238.324	200	61	238.024	2	1	0	2	2	1	0.574
242.309	200	62	242.009	2	1	0	2	2	1	0.541
246.627	200	63	246.327	2	1	0	2	2	1	0.495
250.732	200	64	250.432	1	1	0	1	1	1	0.59
253.77	200	65	253.47	1	1	0	1	1	1	0.536
259.608	132	66	259.308	1	1	1	NaN	NaN	1	0
263.246	200	67	262.946	2	1	0	2	2	1	0.532
267.138	200	68	266.838	1	1	0	1	1	1	0.416
270.043	200	69	269.743	1	0	0	1	1	1	0.375
274.548	200	70	274.248	1	0	0	1	1	1	0.358
277.747	200	71	277.447	2	0	0	2	2	1	0.591
280.932	165	72	280.632	2	1	1	NaN	NaN	1	0
285.37	200	73	285.07	2	0	0	2	1	0	0.312
288.449	200	74	288.149	2	1	0	2	2	1	0.481
291.581	200	75	291.281	1	1	0	1	1	1	0.453
294.513	200	76	294.213	2	0	0	2	2	1	0.585
297.911	198	77	297.611	1	1	1	NaN	NaN	1	0
301.856	200	78	301.556	1	1	0	1	1	1	0.514
308.213	200	79	307.913	1	0	0	1	1	1	0.325
311.945	200	80	311.645	2	1	0	2	2	1	0.505
