onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	165	1	9.909	2	1	1	NaN	2	0	0.495
13.501	200	2	13.201	2	1	0	2	1	0	0.275
19.138	200	3	18.838	2	0	0	2	2	1	0.47
22.683	200	4	22.383	1	1	0	1	1	1	0.485
28.521	200	5	28.221	1	0	0	1	1	1	0.479
31.56	132	6	31.26	2	1	1	NaN	2	0	0.432
35.518	200	7	35.218	2	0	0	2	2	1	0.434
38.597	99	8	38.297	2	1	1	NaN	NaN	1	0
43.048	200	9	42.748	2	0	0	2	2	1	0.432
47.059	200	10	46.759	2	1	0	2	2	1	0.661
51.378	200	11	51.078	1	1	0	1	1	1	0.534
55.362	200	12	55.062	2	1	0	2	2	1	0.438
58.868	200	13	58.568	2	0	0	2	2	1	0.476
62.066	200	14	61.766	2	1	0	2	2	1	0.486
66.171	200	15	65.871	1	0	0	1	1	1	0.461
71.009	200	16	70.709	1	0	0	1	1	1	0.447
74.208	200	17	73.908	2	0	0	2	2	1	0.56
77.513	132	18	77.213	1	1	1	NaN	NaN	1	0
80.432	200	19	80.132	1	0	0	1	1	1	0.464
83.537	200	20	83.237	1	0	0	1	1	1	0.431
88.095	165	21	87.795	1	1	1	NaN	NaN	1	0
91.733	200	22	91.433	1	0	0	1	1	1	0.491
95.372	200	23	95.072	1	0	0	1	1	1	0.436
98.57	200	24	98.27	2	1	0	2	2	1	0.462
101.462	200	25	101.162	2	1	0	2	2	1	0.618
105.86	198	26	105.56	2	1	1	NaN	2	0	0.428
109.179	200	27	108.879	2	0	0	2	2	1	0.501
115.336	165	28	115.036	1	1	1	NaN	NaN	1	0
118.881	198	29	118.581	2	1	1	NaN	2	0	0.543
122.347	165	30	122.047	1	1	1	NaN	NaN	1	0
125.732	200	31	125.432	2	1	0	2	2	1	0.556
129.637	200	32	129.337	1	1	0	1	1	1	0.627
132.542	200	33	132.242	1	1	0	1	2	0	0.362
135.447	200	34	135.147	1	1	0	1	1	1	0.497
138.473	200	35	138.173	1	1	0	1	1	1	0.391
144.83	200	36	144.53	2	0	0	2	2	1	0.354
148.415	200	37	148.115	1	1	0	1	1	1	0.417
152.773	200	38	152.473	2	0	0	2	2	1	0.403
156.172	200	39	155.872	2	0	0	2	2	1	0.356
159.13	198	40	158.83	1	1	1	NaN	1	0	0.526
162.222	200	41	161.922	2	1	0	2	2	1	0.53
165.368	200	42	165.068	1	1	0	1	1	1	0.48
168.966	200	43	168.666	1	0	0	1	1	1	0.45
173.471	200	44	173.171	1	1	0	1	1	1	0.513
176.483	200	45	176.183	2	0	0	2	2	1	0.549
180.521	200	46	180.221	2	0	0	2	1	0	0.311
184.399	200	47	184.099	2	1	0	2	2	1	0.449
187.665	165	48	187.365	2	1	1	NaN	NaN	1	0
191.543	200	49	191.243	2	1	0	2	2	1	0.417
198.593	200	50	198.293	1	0	0	1	2	0	0.415
202.072	200	51	201.772	1	0	0	1	1	1	0.416
205.803	200	52	205.503	2	0	0	2	2	1	0.452
211.467	198	53	211.167	1	1	1	NaN	1	0	0.38
215.946	165	54	215.646	2	1	1	NaN	2	0	0.477
219.571	200	55	219.271	2	0	0	2	2	1	0.508
224.902	200	56	224.602	2	1	0	2	2	1	0.473
228.087	200	57	227.787	2	1	0	2	2	1	0.552
232.712	200	58	232.412	1	0	0	1	1	1	0.415
235.817	200	59	235.517	2	0	0	2	1	0	0.302
238.895	200	60	238.595	2	0	0	2	2	1	0.312
242.161	200	61	241.861	2	1	0	2	2	1	0.262
246.146	132	62	245.846	2	1	1	NaN	NaN	1	0
249.704	200	63	249.404	1	1	0	1	1	1	0.487
252.743	200	64	252.443	2	1	0	2	2	1	0.416
255.875	200	65	255.575	1	1	0	1	1	1	0.492
258.86	200	66	258.56	1	1	0	1	2	0	0.323
263.911	200	67	263.611	1	1	0	1	1	1	0.344
266.857	200	68	266.557	1	1	0	1	1	1	0.398
269.789	200	69	269.489	2	0	0	2	2	1	0.474
273.174	165	70	272.874	1	1	1	NaN	1	0	0.305
276.826	200	71	276.526	1	0	0	1	2	0	0.341
282.423	132	72	282.123	1	1	1	NaN	NaN	1	0
286.381	200	73	286.081	1	0	0	1	1	1	0.426
289.353	200	74	289.053	2	1	0	2	2	1	0.504
292.579	200	75	292.279	1	1	0	1	1	1	0.452
298.749	200	76	298.449	1	0	0	1	1	1	0.426
303.174	200	77	302.874	2	1	0	2	2	1	0.465
306.093	200	78	305.793	1	0	0	1	1	1	0.474
309.011	200	79	308.711	1	0	0	1	1	1	0.524
311.97	200	80	311.67	1	1	0	1	1	1	0.509
