onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	165	1	9.908	2	1	1	NaN	NaN	1	0
13.5	200	2	13.2	1	0	0	1	1	1	0.418
17.232	200	3	16.932	1	1	0	1	1	1	0.46
20.27	200	4	19.97	2	0	0	2	2	1	0.336
23.216	198	5	22.916	1	1	1	NaN	NaN	1	0
27.174	200	6	26.874	2	1	0	2	2	1	0.395
31.278	200	7	30.978	2	1	0	2	2	1	0.493
34.504	200	8	34.204	2	0	0	2	2	1	0.405
38.542	200	9	38.242	1	0	0	1	1	1	0.47
41.74	200	10	41.44	2	1	0	2	2	1	0.462
46.058	200	11	45.758	1	1	0	1	1	1	0.402
48.964	200	12	48.664	2	0	0	2	2	1	0.409
52.842	231	13	52.542	1	1	1	NaN	1	0	0.472
55.947	200	14	55.647	1	0	0	1	1	1	0.409
59.425	200	15	59.125	1	1	0	1	1	1	0.459
62.451	200	16	62.151	2	0	0	2	2	1	0.369
68.608	198	17	68.308	2	1	1	NaN	NaN	1	0
72.486	200	18	72.186	2	0	0	2	2	1	0.416
75.671	200	19	75.371	1	0	0	1	1	1	0.407
80.176	200	20	79.876	2	1	0	2	2	1	0.461
84.067	200	21	83.767	1	0	0	1	1	1	0.451
88.625	200	22	88.325	1	0	0	1	1	1	0.409
91.824	200	23	91.524	1	1	0	1	1	1	0.464
97.661	200	24	97.361	2	0	0	2	2	1	0.41
102.992	231	25	102.692	2	1	1	NaN	2	0	0.454
107.43	200	26	107.13	1	0	0	1	1	1	0.387
112.268	200	27	111.968	2	1	0	2	2	1	0.444
115.453	200	28	115.153	1	0	0	1	1	1	0.376
118.558	198	29	118.258	2	1	1	NaN	NaN	1	0
122.183	200	30	121.883	2	1	0	2	2	1	0.484
125.448	231	31	125.148	1	1	1	NaN	NaN	1	0
129.1	200	32	128.8	1	1	0	1	1	1	0.488
133.458	200	33	133.158	1	1	0	1	1	1	0.571
136.443	200	34	136.143	2	0	0	2	2	1	0.449
139.748	200	35	139.448	2	1	0	2	2	1	0.395
144.373	200	36	144.073	1	1	0	1	1	1	0.505
147.971	200	37	147.671	2	1	0	2	2	1	0.322
151.489	200	38	151.189	1	1	0	1	1	1	0.433
157.846	200	39	157.546	1	1	0	1	1	1	0.446
160.858	200	40	160.558	1	1	0	1	1	1	0.404
163.804	200	41	163.504	2	0	0	2	2	1	0.427
167.069	200	42	166.769	2	0	0	2	2	1	0.536
170.654	264	43	170.354	1	1	1	NaN	1	0	0.373
174.052	200	44	173.752	2	0	0	2	2	1	0.345
177.437	200	45	177.137	1	0	0	1	1	1	0.372
180.409	200	46	180.109	1	0	0	1	1	1	0.636
184.048	231	47	183.748	2	1	1	NaN	2	0	0.361
187.366	198	48	187.066	1	1	1	NaN	1	0	0.357
190.991	200	49	190.691	2	1	0	2	2	1	0.42
194.136	165	50	193.836	1	1	1	NaN	NaN	1	0
198.614	200	51	198.314	1	0	0	1	1	1	0.436
201.719	200	52	201.419	2	0	0	2	2	1	0.365
204.798	200	53	204.498	2	0	0	2	2	1	0.399
208.343	200	54	208.043	2	0	0	2	2	1	0.56
211.742	198	55	211.442	1	1	1	NaN	NaN	1	0
215.26	200	56	214.96	2	0	0	2	2	1	0.617
218.338	200	57	218.038	1	1	0	1	1	1	0.764
221.617	200	58	221.317	1	1	0	1	1	1	0.541
224.522	200	59	224.222	2	1	0	2	2	1	0.51
228.92	200	60	228.62	2	1	0	2	2	1	0.839
231.812	200	61	231.512	2	1	0	2	2	1	0.617
234.944	200	62	234.644	1	1	0	1	1	1	0.774
238.929	200	63	238.629	2	1	0	2	2	1	0.527
242.914	200	64	242.614	1	0	0	1	1	1	0.711
245.832	231	65	245.532	2	1	1	NaN	NaN	1	0
249.791	200	66	249.491	2	1	0	2	2	1	1.183
255.428	200	67	255.128	1	1	0	1	1	1	0.525
261.585	200	68	261.285	1	1	0	1	1	1	0.526
264.517	200	69	264.217	2	0	0	2	2	1	0.426
268.529	200	70	268.229	2	0	0	2	2	1	0.705
274.193	264	71	273.893	1	1	1	NaN	1	0	0.436
277.111	200	72	276.811	1	0	0	1	1	1	0.609
282.709	200	73	282.409	2	1	0	2	2	1	0.41
285.627	200	74	285.327	1	0	0	1	1	1	0.516
290.052	200	75	289.752	1	1	0	1	1	1	0.417
295.103	231	76	294.803	2	1	1	NaN	NaN	1	0
298.661	200	77	298.361	1	0	0	1	1	1	0.545
301.62	200	78	301.32	1	0	0	1	1	1	0.512
304.658	264	79	304.358	2	1	1	NaN	NaN	1	0
308.124	200	80	307.824	2	1	0	2	2	1	0.564
