onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	1	0	1	1	1	0.547
13.221	200	2	12.921	2	1	0	2	2	1	0.404
17.326	200	3	17.026	1	0	0	1	1	1	0.343
21.057	200	4	20.757	2	1	0	2	2	1	0.337
25.682	200	5	25.382	1	0	0	1	1	1	0.333
31.28	200	6	30.98	1	1	0	1	1	1	0.368
34.212	200	7	33.912	2	0	0	2	2	1	0.202
37.171	165	8	36.871	2	1	1	NaN	1	0	0.304
40.463	200	9	40.163	2	0	0	2	2	1	0.384
43.542	200	10	43.242	1	1	0	1	1	1	0.424
46.487	200	11	46.187	2	0	0	2	2	1	0.391
49.752	200	12	49.452	1	1	0	1	1	1	0.335
54.804	200	13	54.504	1	0	0	1	1	1	0.345
59.228	200	14	58.928	2	0	0	2	1	0	0.257
63.107	132	15	62.807	2	1	1	NaN	NaN	1	0
66.559	165	16	66.259	2	1	1	NaN	NaN	1	0
69.877	200	17	69.577	2	0	0	2	2	1	0.367
73.463	198	18	73.163	1	1	1	NaN	1	0	0.376
76.861	200	19	76.561	2	1	0	2	2	1	0.557
80.1	200	20	79.8	2	1	0	2	2	1	0.372
84.418	200	21	84.118	2	1	0	2	2	1	0.405
88.816	200	22	88.516	1	1	0	1	1	1	0.372
92.095	200	23	91.795	2	0	0	2	2	1	0.418
95.28	200	24	94.98	2	0	0	2	2	1	0.369
101.438	200	25	101.138	2	0	0	2	2	1	0.531
104.823	165	26	104.523	2	1	1	NaN	NaN	1	0
109.261	198	27	108.961	1	1	1	NaN	1	0	0.36
112.18	200	28	111.88	1	0	0	1	1	1	0.598
115.219	200	29	114.919	2	1	0	2	2	1	0.407
118.364	165	30	118.064	1	1	1	NaN	NaN	1	0
122.842	200	31	122.542	1	0	0	1	1	1	0.453
125.948	200	32	125.648	2	0	0	2	2	1	0.447
131.279	200	33	130.979	2	1	0	2	2	1	0.381
135.17	200	34	134.87	2	0	0	2	2	1	0.42
138.476	200	35	138.176	1	1	0	1	1	1	0.524
144.833	200	36	144.533	2	1	0	2	2	1	0.647
150.471	200	37	150.171	1	1	0	1	1	1	0.875
154.456	200	38	154.156	1	0	0	1	1	1	0.571
157.561	200	39	157.261	1	1	0	1	1	1	0.616
163.399	200	40	163.099	1	0	0	1	1	1	0.548
167.903	200	41	167.603	2	1	0	2	2	1	0.52
170.822	200	42	170.522	1	1	0	1	1	1	0.495
173.728	200	43	173.428	1	0	0	1	1	1	0.559
176.647	198	44	176.347	1	1	1	NaN	1	0	0.555
180.272	200	45	179.972	2	1	0	2	2	1	0.354
183.164	200	46	182.864	1	0	0	1	1	1	0.498
187.722	200	47	187.422	1	0	0	1	1	1	0.486
190.681	165	48	190.381	2	1	1	NaN	2	0	0.504
194.652	200	49	194.352	1	1	0	1	1	1	0.437
198.238	200	50	197.938	1	1	0	1	1	1	0.579
204.395	200	51	204.095	1	0	0	1	1	1	0.487
207.594	200	52	207.294	1	0	0	1	1	1	0.439
210.792	200	53	210.492	2	0	0	2	2	1	0.524
216.457	200	54	216.157	1	0	0	1	1	1	0.344
219.935	200	55	219.635	1	0	0	1	1	1	0.308
222.907	200	56	222.607	2	0	0	2	1	0	0.314
226.946	132	57	226.646	2	1	1	NaN	NaN	1	0
230.824	200	58	230.524	2	1	0	2	2	1	0.437
234.343	200	59	234.043	2	1	0	2	2	1	0.448
237.475	200	60	237.175	1	1	0	1	1	1	0.387
240.38	200	61	240.08	2	0	0	2	2	1	0.672
244.392	200	62	244.092	2	1	0	2	2	1	0.468
248.377	165	63	248.077	2	1	1	NaN	NaN	1	0
251.935	200	64	251.635	2	1	0	2	2	1	0.455
258.986	200	65	258.686	1	0	0	1	1	1	0.384
263.824	200	66	263.524	1	0	0	1	1	1	0.44
267.462	200	67	267.162	1	1	0	1	1	1	0.516
271.821	198	68	271.521	1	1	1	NaN	NaN	1	0
275.779	200	69	275.479	2	0	0	2	2	1	0.37
279.324	200	70	279.024	2	1	0	2	2	1	0.395
282.509	200	71	282.209	2	0	0	2	2	1	0.318
285.895	231	72	285.595	2	1	1	NaN	2	0	0.385
289.533	198	73	289.233	1	1	1	NaN	1	0	0.35
292.639	200	74	292.339	1	1	0	1	2	0	0.384
295.624	165	75	295.324	1	1	1	NaN	NaN	1	0
299.276	200	76	298.976	1	1	0	1	NaN	0	0
302.315	200	77	302.015	2	1	0	2	2	1	0.722
305.58	200	78	305.28	2	0	0	2	2	1	0.603
308.659	198	79	308.359	1	1	1	NaN	1	0	0.427
312.19	200	80	311.89	1	1	0	1	1	1	0.381
