onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	1	0	2	2	1	0.652
15.846	200	2	15.546	2	1	0	2	2	1	0.535
18.738	200	3	18.438	1	0	0	1	1	1	0.419
21.843	165	4	21.543	2	1	1	NaN	2	0	0.346
26.281	200	5	25.981	2	1	0	2	2	1	0.58
29.8	132	6	29.5	2	1	1	NaN	NaN	1	0
33.745	200	7	33.445	2	0	0	2	2	1	0.501
36.823	200	8	36.523	2	1	0	2	2	1	0.55
39.742	165	9	39.442	2	1	1	NaN	NaN	1	0
43.061	198	10	42.761	2	1	1	NaN	2	0	0.392
46.513	200	11	46.213	1	0	0	1	1	1	0.508
49.618	200	12	49.318	1	1	0	1	1	1	0.515
55.455	200	13	55.155	1	1	0	1	1	1	0.582
58.481	200	14	58.181	2	0	0	2	2	1	0.492
62.506	165	15	62.206	2	1	1	NaN	NaN	1	0
66.131	200	16	65.831	2	0	0	2	2	1	0.618
70.009	200	17	69.709	2	1	0	2	2	1	0.684
73.194	200	18	72.894	2	0	0	2	2	1	1.011
76.38	200	19	76.08	2	0	0	2	2	1	0.793
79.338	200	20	79.038	2	0	0	2	2	1	0.715
84.669	198	21	84.369	1	1	1	NaN	NaN	1	0
88.068	200	22	87.768	2	0	0	2	2	1	0.489
91.373	231	23	91.073	1	1	1	NaN	1	0	0.512
94.905	200	24	94.605	1	1	0	1	1	1	1.396
97.81	200	25	97.51	1	0	0	1	1	1	0.523
101.289	200	26	100.989	2	0	0	2	2	1	0.612
104.674	200	27	104.374	1	0	0	1	1	1	0.611
107.592	198	28	107.292	2	1	1	NaN	NaN	1	0
111.457	200	29	111.157	1	1	0	1	1	1	0.556
116.509	200	30	116.209	2	0	0	2	2	1	0.712
122.666	200	31	122.366	1	1	0	1	1	1	1.027
126.264	200	32	125.964	1	1	0	1	1	1	1.037
129.543	200	33	129.243	1	1	0	1	NaN	0	0
133.528	231	34	133.228	2	1	1	NaN	2	0	0.549
137.086	200	35	136.786	1	1	0	1	NaN	0	0
139.992	200	36	139.692	1	0	0	1	NaN	0	0
143.19	200	37	142.89	1	0	0	1	1	1	0.495
147.748	200	38	147.448	1	0	0	1	2	0	0.353
150.707	200	39	150.407	2	1	0	2	2	1	0.49
154.812	200	40	154.512	2	1	0	2	2	1	0.521
157.957	200	41	157.657	1	1	0	1	1	1	0.912
160.996	198	42	160.696	1	1	1	NaN	NaN	1	0
164.621	200	43	164.321	2	0	0	2	2	1	0.584
167.699	231	44	167.399	1	1	1	NaN	1	0	0.586
171.671	200	45	171.371	1	0	0	1	1	1	0.526
176.096	200	46	175.796	2	1	0	2	2	1	0.477
179.228	200	47	178.928	1	1	0	1	1	1	0.489
182.24	200	48	181.94	2	1	0	2	2	1	0.885
185.505	200	49	185.205	2	0	0	2	2	1	0.492
189.05	198	50	188.75	2	1	1	NaN	2	0	0.419
192.342	200	51	192.042	1	0	0	1	1	1	0.607
197.94	200	52	197.64	1	1	0	1	1	1	0.537
200.872	200	53	200.572	1	0	0	1	1	1	0.589
204.07	200	54	203.77	1	1	0	1	1	1	0.495
208.428	200	55	208.128	2	1	0	2	2	1	0.521
212.32	200	56	212.02	1	1	0	1	1	1	0.541
215.305	200	57	215.005	2	0	0	2	2	1	0.652
220.969	200	58	220.669	1	1	0	1	1	1	0.5
227.127	200	59	226.827	2	0	0	2	2	1	0.437
231.165	200	60	230.865	1	1	0	1	1	1	0.575
234.11	200	61	233.81	2	0	0	2	2	1	0.918
237.695	200	62	237.395	2	1	0	2	2	1	0.645
242.32	200	63	242.02	1	0	0	1	1	1	0.94
246.825	200	64	246.525	2	1	0	2	2	1	0.507
251.223	200	65	250.923	2	1	0	2	2	1	0.605
255.541	200	66	255.241	1	0	0	1	1	1	0.687
258.58	200	67	258.28	2	1	0	2	2	1	0.784
265.63	165	68	265.33	1	1	1	NaN	1	0	0.502
270.121	200	69	269.821	1	0	0	1	1	1	0.587
273.76	200	70	273.46	2	1	0	2	2	1	0.468
276.998	200	71	276.698	1	0	0	1	1	1	0.518
279.97	200	72	279.67	1	0	0	1	1	1	0.538
284.808	132	73	284.508	1	1	1	NaN	NaN	1	0
287.913	165	74	287.613	1	1	1	NaN	NaN	1	0
291.565	200	75	291.265	1	1	0	1	1	1	0.431
297.922	200	76	297.622	2	1	0	2	2	1	0.57
301.907	200	77	301.607	1	0	0	1	1	1	0.457
305.639	200	78	305.339	2	0	0	2	2	1	0.469
308.904	198	79	308.604	1	1	1	NaN	NaN	1	0
311.823	200	80	311.523	2	0	0	2	2	1	0.493
