onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	0	0	2	2	1	0.54
16.367	200	2	16.067	1	1	0	1	1	1	0.486
19.645	200	3	19.345	2	1	0	2	2	1	0.368
23.963	165	4	23.663	1	1	1	NaN	1	0	0.346
27.628	200	5	27.328	2	0	0	2	2	1	0.313
31.173	200	6	30.873	1	1	0	1	1	1	0.392
35.532	200	7	35.232	1	1	0	1	2	0	0.321
38.517	200	8	38.217	2	0	0	2	2	1	0.472
41.596	200	9	41.296	2	0	0	2	2	1	0.569
45.634	200	10	45.334	1	1	0	1	1	1	0.571
49.232	200	11	48.932	1	0	0	1	1	1	0.733
52.431	200	12	52.131	2	1	0	2	2	1	0.278
58.068	200	13	57.768	2	1	0	2	2	1	0.473
62.693	200	14	62.393	1	0	0	1	1	1	0.4
65.612	200	15	65.312	1	0	0	1	2	0	0.169
71.209	200	16	70.909	1	1	0	1	1	1	0.22
75.194	132	17	74.894	1	1	1	NaN	2	0	0.131
79.152	200	18	78.852	1	0	0	1	1	1	0.717
83.71	200	19	83.41	1	1	0	1	2	0	0.095
86.722	99	20	86.422	2	1	1	NaN	2	0	0.499
90.347	200	21	90.047	2	0	0	2	2	1	0.554
93.653	200	22	93.353	2	0	0	2	1	0	0.32
97.038	200	23	96.738	1	1	0	1	1	1	0.471
103.395	200	24	103.095	1	0	0	1	1	1	0.562
108.233	200	25	107.933	2	0	0	2	2	1	0.444
112.245	200	26	111.945	1	1	0	1	1	1	0.856
115.283	200	27	114.983	2	0	0	2	2	1	0.434
118.468	66	28	118.168	2	1	1	NaN	NaN	1	0
122.347	200	29	122.047	2	0	0	2	2	1	0.466
125.305	200	30	125.005	2	1	0	2	2	1	0.572
129.41	200	31	129.11	1	0	0	1	1	1	0.555
133.915	99	32	133.615	2	1	1	NaN	2	0	0.402
137.234	66	33	136.934	1	1	1	NaN	NaN	1	0
140.752	99	34	140.452	2	1	1	NaN	NaN	1	0
144.044	132	35	143.744	1	1	1	NaN	NaN	1	0
148.522	200	36	148.222	1	1	0	1	1	1	0.515
151.467	200	37	151.167	1	0	0	1	1	1	0.474
154.506	200	38	154.206	2	1	0	2	1	0	0.539
158.491	200	39	158.191	1	0	0	1	1	1	0.578
161.463	200	40	161.163	2	1	0	2	2	1	0.526
164.382	200	41	164.082	2	1	0	2	2	1	0.535
171.432	200	42	171.132	1	1	0	1	1	1	0.453
177.589	165	43	177.289	1	1	1	NaN	2	0	0.472
180.695	200	44	180.395	2	1	0	2	2	1	0.542
185.093	200	45	184.793	1	0	0	1	1	1	0.456
188.198	200	46	187.898	1	1	0	1	2	0	0.199
191.13	200	47	190.83	2	0	0	2	2	1	0.499
194.209	200	48	193.909	1	0	0	1	1	1	0.364
197.407	200	49	197.107	2	1	0	2	2	1	0.47
200.592	200	50	200.292	2	0	0	2	1	0	0.349
203.978	132	51	203.678	2	1	1	NaN	NaN	1	0
208.416	200	52	208.116	1	0	0	1	2	0	0.541
211.521	165	53	211.221	1	1	1	NaN	NaN	1	0
214.92	200	54	214.62	1	0	0	1	1	1	0.933
218.558	198	55	218.258	2	1	1	NaN	2	0	0.503
222.503	200	56	222.203	2	1	0	2	2	1	0.582
226.394	200	57	226.094	1	1	0	1	1	1	0.523
229.3	200	58	229	2	1	0	2	2	1	0.489
232.192	200	59	231.892	1	0	0	1	1	1	0.501
235.67	200	60	235.37	1	0	0	1	1	1	0.647
238.629	200	61	238.329	2	1	0	2	2	1	0.408
241.894	200	62	241.594	2	1	0	2	2	1	0.543
245.04	200	63	244.74	2	0	0	2	2	1	0.581
248.918	200	64	248.618	1	1	0	1	1	1	0.663
254.755	200	65	254.455	1	1	0	1	1	1	0.594
259.807	200	66	259.507	2	1	0	2	1	0	0.406
263.032	200	67	262.732	2	0	0	2	2	1	0.436
266.617	200	68	266.317	2	0	0	2	2	1	0.355
271.948	165	69	271.648	1	1	1	NaN	NaN	1	0
274.867	198	70	274.567	2	1	1	NaN	2	0	0.473
278.332	200	71	278.032	1	0	0	1	1	1	0.536
282.063	200	72	281.763	2	0	0	2	2	1	0.453
285.329	200	73	285.029	1	0	0	1	1	1	0.531
289.753	200	74	289.453	1	1	0	1	1	1	0.715
292.779	165	75	292.479	1	1	1	NaN	NaN	1	0
296.43	200	76	296.13	2	1	0	2	2	1	0.542
299.949	198	77	299.649	2	1	1	NaN	NaN	1	0
303.494	200	78	303.194	1	1	0	1	1	1	0.718
306.399	200	79	306.099	2	1	0	2	2	1	0.413
309.531	200	80	309.231	2	0	0	2	2	1	0.577
