onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	1	0	1	1	1	0.521
16.366	200	2	16.066	2	0	0	2	2	1	0.284
22.523	200	3	22.223	2	1	0	2	2	1	0.519
25.668	200	4	25.368	1	0	0	1	1	1	0.413
30.173	200	5	29.873	2	0	0	2	1	0	0.308
33.252	200	6	32.952	1	1	0	1	1	1	0.429
36.29	200	7	35.99	1	1	0	1	1	1	0.599
39.222	200	8	38.922	2	1	0	2	2	1	0.403
42.408	200	9	42.108	1	1	0	1	1	1	0.545
45.42	200	10	45.12	2	0	0	2	2	1	0.405
48.818	165	11	48.518	1	1	1	NaN	NaN	1	0
52.35	200	12	52.05	1	0	0	1	2	0	0.283
55.988	198	13	55.688	2	1	1	NaN	NaN	1	0
59.853	200	14	59.553	2	0	0	2	2	1	0.428
63.159	200	15	62.859	2	0	0	2	2	1	0.474
66.117	231	16	65.817	2	1	1	NaN	2	0	0.396
70.076	200	17	69.776	2	0	0	2	2	1	0.397
73.621	200	18	73.321	1	1	0	1	1	1	0.501
77.979	200	19	77.679	2	1	0	2	2	1	0.55
81.244	198	20	80.944	2	1	1	NaN	2	0	0.533
84.802	200	21	84.502	1	0	0	1	1	1	0.503
87.841	200	22	87.541	2	0	0	2	2	1	0.528
91.853	200	23	91.553	2	0	0	2	2	1	0.46
95.891	200	24	95.591	1	0	0	1	1	1	0.503
100.449	200	25	100.149	2	0	0	2	2	1	0.488
104.034	200	26	103.734	2	0	0	2	2	1	0.447
109.365	165	27	109.065	1	1	1	NaN	NaN	1	0
112.763	198	28	112.463	1	1	1	NaN	1	0	0.51
116.708	200	29	116.408	1	0	0	1	1	1	0.469
121.546	200	30	121.246	2	1	0	2	2	1	0.319
125.651	165	31	125.351	2	1	1	NaN	NaN	1	0
129.276	200	32	128.976	1	1	0	1	1	1	0.565
132.182	200	33	131.882	2	1	0	2	2	1	0.947
139.232	200	34	138.932	1	1	0	1	1	1	0.409
142.83	200	35	142.53	1	0	0	1	1	1	0.723
146.029	200	36	145.729	1	1	0	1	1	1	0.444
151.08	198	37	150.78	1	1	1	NaN	1	0	0.609
154.185	200	38	153.885	1	0	0	1	1	1	0.496
157.291	165	39	156.991	2	1	1	NaN	2	0	0.494
160.582	200	40	160.282	1	0	0	1	1	1	0.459
163.688	200	41	163.388	2	1	0	2	2	1	0.497
168.086	132	42	167.786	2	1	1	NaN	NaN	1	0
172.524	200	43	172.224	2	0	0	2	2	1	0.445
178.188	200	44	177.888	2	1	0	2	2	1	0.637
181.107	200	45	180.807	2	1	0	2	2	1	1.07
186.744	165	46	186.444	1	1	1	NaN	1	0	0.513
191.222	132	47	190.922	1	1	1	NaN	NaN	1	0
194.128	200	48	193.828	2	1	0	2	NaN	0	0
197.26	200	49	196.96	1	0	0	1	1	1	0.309
200.738	200	50	200.438	1	1	0	1	1	1	0.607
203.777	200	51	203.477	1	0	0	1	1	1	0.424
206.749	200	52	206.449	1	1	0	1	1	1	0.652
209.654	200	53	209.354	1	0	0	1	1	1	0.203
215.252	200	54	214.952	1	0	0	1	1	1	0.517
218.17	200	55	217.87	1	1	0	1	1	1	0.775
224.008	200	56	223.708	2	0	0	2	1	0	0.137
227.273	200	57	226.973	2	1	0	2	2	1	0.503
231.165	200	58	230.865	1	0	0	1	1	1	0.388
234.896	165	59	234.596	1	1	1	NaN	NaN	1	0
238.548	200	60	238.248	2	0	0	2	2	1	0.492
241.933	200	61	241.633	1	1	0	1	1	1	0.611
244.919	200	62	244.619	2	1	0	2	2	1	0.529
248.157	200	63	247.857	1	1	0	1	1	1	0.571
251.103	198	64	250.803	1	1	1	NaN	1	0	0.561
254.741	200	65	254.441	1	1	0	1	1	1	0.619
258.02	200	66	257.72	2	0	0	2	2	1	0.692
261.098	200	67	260.798	2	1	0	2	2	1	0.526
263.99	200	68	263.69	2	0	0	2	2	1	0.482
267.869	200	69	267.569	2	1	0	2	2	1	0.403
272.493	200	70	272.193	1	0	0	1	2	0	0.179
275.692	200	71	275.392	1	1	0	1	1	1	0.46
282.049	200	72	281.749	1	1	0	1	1	1	0.455
286.034	200	73	285.734	2	1	0	2	1	0	0.142
290.019	200	74	289.719	2	0	0	2	2	1	0.445
293.204	200	75	292.904	1	0	0	1	1	1	0.444
296.163	165	76	295.863	2	1	1	NaN	2	0	0.429
299.495	200	77	299.195	2	1	0	2	2	1	0.481
303.813	200	78	303.513	1	0	0	1	1	1	0.419
308.237	200	79	307.937	2	1	0	2	2	1	0.563
311.756	132	80	311.456	2	1	1	NaN	NaN	1	0
