onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	1	0	2	2	1	0.406
13.474	165	2	13.174	1	1	1	NaN	NaN	1	0
17.006	198	3	16.706	1	1	1	NaN	NaN	1	0
21.484	200	4	21.184	1	1	0	1	1	1	0.519
24.522	200	5	24.222	2	1	0	2	2	1	0.51
28.627	200	6	28.327	2	1	0	2	2	1	0.499
31.772	231	7	31.472	2	1	1	NaN	NaN	1	0
35.331	264	8	35.031	2	1	1	NaN	NaN	1	0
38.782	200	9	38.482	1	1	0	1	1	1	0.633
45.139	200	10	44.839	1	0	0	1	1	1	0.451
48.111	200	11	47.811	1	0	0	1	1	1	0.458
51.297	200	12	50.997	2	1	0	2	2	1	0.791
54.495	200	13	54.195	2	0	0	2	2	1	0.46
57.454	200	14	57.154	1	0	0	1	1	1	0.394
60.559	200	15	60.259	1	1	0	1	1	1	0.487
63.544	200	16	63.244	1	1	0	1	1	1	0.453
67.143	297	17	66.843	1	1	1	NaN	1	0	0.515
70.248	200	18	69.948	1	1	0	1	1	1	0.504
73.153	264	19	72.853	1	1	1	NaN	NaN	1	0
77.111	200	20	76.811	2	0	0	2	2	1	0.47
82.442	200	21	82.142	1	0	0	1	1	1	0.618
86.081	200	22	85.781	1	1	0	1	1	1	0.589
90.439	297	23	90.139	2	1	1	NaN	2	0	0.423
94.41	200	24	94.11	1	1	0	1	1	1	0.602
97.315	200	25	97.015	2	0	0	2	2	1	0.398
100.501	200	26	100.201	2	1	0	2	2	1	0.525
107.551	264	27	107.251	1	1	1	NaN	NaN	1	0
111.202	200	28	110.902	2	1	0	2	2	1	0.539
114.334	200	29	114.034	1	0	0	1	1	1	0.46
118.759	200	30	118.459	1	0	0	1	1	1	0.471
121.958	200	31	121.658	1	0	0	1	1	1	0.389
125.689	200	32	125.389	1	0	0	1	1	1	0.347
128.728	200	33	128.428	2	1	0	2	2	1	0.519
133.126	200	34	132.826	1	1	0	1	1	1	0.52
136.058	200	35	135.758	1	1	0	1	1	1	0.596
139.096	200	36	138.796	2	0	0	2	2	1	0.424
144.76	200	37	144.46	1	0	0	1	1	1	0.385
149.265	200	38	148.965	2	1	0	2	2	1	0.6
152.157	200	39	151.857	1	1	0	1	1	1	0.417
155.169	200	40	154.869	2	1	0	2	2	1	0.421
158.088	200	41	157.788	2	0	0	2	2	1	0.467
161.473	200	42	161.173	1	1	0	1	1	1	0.416
166.524	200	43	166.224	2	0	0	2	2	1	0.39
169.789	200	44	169.489	2	0	0	2	2	1	0.437
173.8	200	45	173.5	1	0	0	1	1	1	0.515
176.906	200	46	176.606	2	1	0	2	2	1	0.388
181.53	297	47	181.23	2	1	1	NaN	2	0	0.428
184.853	264	48	184.553	2	1	1	NaN	NaN	1	0
188.713	200	49	188.413	2	1	0	2	2	1	0.63
192.219	297	50	191.919	1	1	1	NaN	NaN	1	0
195.151	330	51	194.851	1	1	1	NaN	NaN	1	0
198.536	200	52	198.236	2	1	0	2	2	1	0.576
202.52	200	53	202.22	2	0	0	2	2	1	0.408
205.906	200	54	205.606	2	1	0	2	2	1	0.511
209.157	200	55	208.857	1	1	0	1	1	1	0.399
212.103	363	56	211.803	2	1	1	NaN	2	0	0.4
216.541	200	57	216.241	2	0	0	2	2	1	0.387
219.846	200	58	219.546	1	0	0	1	1	1	0.413
222.765	200	59	222.465	2	0	0	2	2	1	0.413
226.31	200	60	226.01	2	1	0	2	2	1	0.568
230.201	200	61	229.901	2	0	0	2	2	1	0.444
233.28	200	62	232.98	1	1	0	1	1	1	0.607
237.265	330	63	236.965	1	1	1	NaN	NaN	1	0
240.903	200	64	240.603	2	0	0	2	2	1	0.398
244.488	200	65	244.188	1	1	0	1	1	1	0.584
250.645	363	66	250.345	2	1	1	NaN	2	0	0.461
254.27	200	67	253.97	2	0	0	2	2	1	0.507
258.308	200	68	258.008	2	0	0	2	2	1	0.417
264.465	200	69	264.165	1	1	0	1	1	1	0.737
270.303	200	70	270.003	2	1	0	2	2	1	0.619
274.621	200	71	274.321	1	0	0	1	1	1	0.385
279.179	200	72	278.879	1	0	0	1	1	1	0.461
284.776	200	73	284.476	1	0	0	1	1	1	0.424
289.614	200	74	289.314	1	1	0	1	1	1	0.586
292.892	200	75	292.592	1	0	0	1	1	1	0.48
295.851	200	76	295.551	2	0	0	2	2	1	0.475
298.93	200	77	298.63	1	0	0	1	1	1	0.436
302.408	200	78	302.108	2	0	0	2	2	1	0.393
306.286	200	79	305.986	2	1	0	2	2	1	0.446
311.924	330	80	311.624	2	1	1	NaN	2	0	0.457
