onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	2	0	0	2	2	1	0.471
13.607	200	2	13.307	2	0	0	2	2	1	0.585
17.619	165	3	17.319	1	1	1	NaN	1	0	0.437
21.271	200	4	20.971	2	1	0	2	2	1	0.393
24.536	200	5	24.236	1	0	0	1	2	0	0.296
30.133	200	6	29.833	2	0	0	2	2	1	0.451
34.012	132	7	33.712	2	1	1	NaN	NaN	1	0
37.877	200	8	37.577	2	0	0	2	2	1	0.427
40.836	200	9	40.536	1	0	0	1	1	1	0.436
43.754	200	10	43.454	1	0	0	1	1	1	0.35
48.592	200	11	48.292	1	1	0	1	1	1	0.44
51.631	200	12	51.331	1	0	0	1	1	1	0.441
55.363	200	13	55.063	1	1	0	1	1	1	0.429
58.295	165	14	57.995	2	1	1	NaN	NaN	1	0
62.253	200	15	61.953	1	1	0	1	1	1	0.395
65.292	200	16	64.992	2	0	0	2	2	1	0.501
68.597	200	17	68.297	1	0	0	1	1	1	0.427
71.795	200	18	71.495	1	1	0	1	1	1	0.397
74.701	200	19	74.401	2	0	0	2	2	1	0.339
77.966	200	20	77.666	1	1	0	1	1	1	0.378
80.951	200	21	80.651	1	1	0	1	1	1	0.433
83.897	198	22	83.597	1	1	1	NaN	1	0	0.423
87.295	200	23	86.995	1	1	0	1	1	1	0.385
93.453	165	24	93.153	2	1	1	NaN	NaN	1	0
96.771	200	25	96.471	1	0	0	1	1	1	0.373
99.877	198	26	99.577	2	1	1	NaN	NaN	1	0
103.169	200	27	102.869	1	0	0	1	1	1	0.399
106.807	200	28	106.507	1	0	0	1	1	1	0.441
109.846	200	29	109.546	2	0	0	2	2	1	0.394
112.924	200	30	112.624	1	0	0	1	1	1	0.524
116.123	231	31	115.823	1	1	1	NaN	1	0	0.461
119.228	200	32	118.928	2	1	0	2	2	1	0.372
122.134	200	33	121.834	2	0	0	2	2	1	0.61
125.732	200	34	125.432	1	0	0	1	1	1	0.388
130.237	200	35	129.937	2	1	0	2	2	1	0.419
133.755	198	36	133.455	1	1	1	NaN	NaN	1	0
136.661	200	37	136.361	2	1	0	2	2	1	0.387
141.285	200	38	140.985	2	1	0	2	2	1	0.451
145.604	200	39	145.304	2	0	0	2	2	1	0.572
148.789	200	40	148.489	1	1	0	1	1	1	0.563
152.067	200	41	151.767	1	1	0	1	1	1	0.397
155.666	200	42	155.366	1	0	0	1	1	1	0.39
160.091	200	43	159.791	1	1	0	1	1	1	0.373
165.928	200	44	165.628	2	0	0	2	2	1	0.416
171.592	231	45	171.292	1	1	1	NaN	1	0	0.392
175.551	200	46	175.251	1	1	0	1	1	1	0.473
179.909	198	47	179.609	1	1	1	NaN	1	0	0.475
184.387	200	48	184.087	2	0	0	2	2	1	0.405
190.544	200	49	190.244	1	1	0	1	1	1	0.496
193.45	165	50	193.15	2	1	1	NaN	NaN	1	0
197.075	200	51	196.775	2	1	0	2	1	0	0.509
204.125	200	52	203.825	1	0	0	1	1	1	0.411
207.603	200	53	207.303	2	0	0	2	2	1	0.421
211.149	200	54	210.849	2	1	0	2	2	1	0.603
215.133	200	55	214.833	2	1	0	2	2	1	0.443
218.319	200	56	218.019	2	1	0	2	2	1	0.465
223.956	200	57	223.656	2	1	0	2	2	1	0.428
226.848	200	58	226.548	1	0	0	1	1	1	0.376
229.82	200	59	229.52	2	0	0	2	2	1	0.436
233.206	200	60	232.906	2	1	0	2	2	1	0.49
237.604	200	61	237.304	1	1	0	1	1	1	0.62
242.655	200	62	242.355	2	1	0	2	2	1	0.377
245.8	200	63	245.5	1	0	0	1	1	1	0.384
248.906	200	64	248.606	2	1	0	2	2	1	0.454
252.144	198	65	251.844	1	1	1	NaN	1	0	0.456
255.663	165	66	255.363	2	1	1	NaN	NaN	1	0
260.101	200	67	259.801	1	1	0	1	1	1	0.403
266.458	200	68	266.158	1	0	0	1	1	1	0.486
269.417	200	69	269.117	2	1	0	2	2	1	0.479
272.549	200	70	272.249	2	0	0	2	2	1	0.539
276.587	200	71	276.287	2	1	0	2	2	1	0.437
280.479	198	72	280.179	1	1	1	NaN	NaN	1	0
284.117	200	73	283.817	1	1	0	1	1	1	0.411
288.102	200	74	287.802	2	0	0	2	2	1	0.442
291.181	200	75	290.881	2	0	0	2	2	1	0.611
296.512	231	76	296.212	2	1	1	NaN	2	0	0.44
300.07	198	77	299.77	2	1	1	NaN	NaN	1	0
303.522	200	78	303.222	1	0	0	1	1	1	0.43
308.08	200	79	307.78	1	1	0	1	1	1	0.4
311.092	200	80	310.792	2	1	0	2	2	1	0.524
