onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.208	200	1	9.908	1	1	0	1	1	1	0.656
13.487	200	2	13.187	1	1	0	1	1	1	0.543
16.392	200	3	16.092	2	0	0	2	2	1	0.464
22.056	200	4	21.756	1	1	0	1	1	1	0.539
25.001	200	5	24.701	2	0	0	2	2	1	0.316
28.186	200	6	27.886	1	0	0	1	1	1	0.455
33.024	200	7	32.724	1	1	0	1	1	1	0.444
36.063	200	8	35.763	1	0	0	1	1	1	0.345
39.101	200	9	38.801	1	1	0	1	1	1	0.522
45.458	200	10	45.158	1	0	0	1	1	1	0.333
49.883	165	11	49.583	1	1	1	NaN	NaN	1	0
53.521	198	12	53.221	1	1	1	NaN	1	0	0.423
57.999	200	13	57.699	2	1	0	2	2	1	0.487
61.891	200	14	61.591	1	0	0	1	1	1	0.397
64.996	165	15	64.696	2	1	1	NaN	NaN	1	0
68.554	200	16	68.254	2	0	0	2	1	0	0.408
74.712	198	17	74.412	2	1	1	NaN	NaN	1	0
78.03	200	18	77.73	1	1	0	1	1	1	0.487
84.187	200	19	83.887	1	0	0	1	1	1	0.438
87.106	200	20	86.806	2	1	0	2	2	1	0.469
90.291	200	21	89.991	1	1	0	1	1	1	0.465
94.649	200	22	94.349	2	1	0	2	2	1	0.572
97.887	200	23	97.587	1	0	0	1	1	1	0.391
101.526	200	24	101.226	2	1	0	2	2	1	0.573
105.924	200	25	105.624	1	1	0	1	1	1	0.493
108.909	200	26	108.609	1	0	0	1	1	1	0.441
111.868	200	27	111.568	2	0	0	2	2	1	0.535
114.826	200	28	114.526	1	0	0	1	1	1	0.47
117.798	231	29	117.498	1	1	1	NaN	NaN	1	0
120.904	200	30	120.604	1	1	0	1	1	1	0.505
125.955	264	31	125.655	2	1	1	NaN	2	0	0.506
129.42	200	32	129.12	2	0	0	2	2	1	0.442
132.818	200	33	132.518	1	1	0	1	1	1	0.418
135.83	200	34	135.53	2	1	0	2	2	1	0.475
142.88	231	35	142.58	2	1	1	NaN	NaN	1	0
146.758	264	36	146.458	1	1	1	NaN	1	0	0.529
149.677	231	37	149.377	1	1	1	NaN	NaN	1	0
153.342	264	38	153.042	2	1	1	NaN	2	0	0.582
156.634	200	39	156.334	1	0	0	1	1	1	0.46
159.832	200	40	159.532	2	1	0	2	2	1	0.579
163.817	200	41	163.517	1	0	0	1	1	1	0.557
166.922	200	42	166.622	2	1	0	2	2	1	0.562
170.187	200	43	169.887	2	1	0	2	2	1	0.556
173.706	200	44	173.406	2	0	0	2	2	1	0.479
177.717	200	45	177.417	1	0	0	1	1	1	0.538
181.196	200	46	180.896	1	0	0	1	2	0	0.319
185.7	200	47	185.4	2	0	0	2	2	1	0.4
191.031	231	48	190.731	2	1	1	NaN	NaN	1	0
195.469	200	49	195.169	2	1	0	2	2	1	0.589
198.361	200	50	198.061	1	1	0	1	1	1	0.563
204.198	200	51	203.898	2	1	0	2	2	1	0.468
208.516	264	52	208.216	1	1	1	NaN	1	0	0.375
212.474	200	53	212.174	2	0	0	2	2	1	0.599
216.513	200	54	216.213	1	0	0	1	1	1	0.475
222.11	231	55	221.81	1	1	1	NaN	1	0	0.424
225.508	200	56	225.208	1	0	0	1	1	1	0.4
229.24	200	57	228.94	2	1	0	2	2	1	0.498
232.385	200	58	232.085	2	0	0	2	2	1	0.473
235.65	198	59	235.35	2	1	1	NaN	NaN	1	0
239.609	200	60	239.309	2	0	0	2	2	1	0.455
242.687	200	61	242.387	1	1	0	1	1	1	0.451
245.726	200	62	245.426	1	1	0	1	1	1	0.45
249.71	200	63	249.41	2	1	0	2	2	1	0.592
252.616	200	64	252.316	2	0	0	2	1	0	0.336
256.161	200	65	255.861	1	1	0	1	1	1	0.499
259.759	231	66	259.459	1	1	1	NaN	1	0	0.494
263.291	200	67	262.991	2	1	0	2	2	1	0.488
267.396	200	68	267.096	1	1	0	1	1	1	0.448
270.328	200	69	270.028	2	0	0	2	2	1	1.301
273.406	200	70	273.106	2	0	0	2	2	1	0.501
276.791	200	71	276.491	2	0	0	2	2	1	0.52
280.376	200	72	280.076	1	0	0	1	1	1	0.43
283.575	200	73	283.275	2	0	0	2	2	1	0.425
286.88	200	74	286.58	2	1	0	2	2	1	0.515
292.517	200	75	292.217	2	0	0	2	2	1	0.379
296.396	200	76	296.096	2	1	0	2	2	1	0.448
301.02	200	77	300.72	1	1	0	1	1	1	0.498
303.925	200	78	303.625	1	0	0	1	1	1	0.485
308.483	200	79	308.183	2	1	0	2	2	1	0.413
311.615	198	80	311.315	2	1	1	NaN	NaN	1	0
