onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	165	1	9.909	1	1	1	NaN	1	0	0.503
13.74	200	2	13.44	2	1	0	2	2	1	0.412
17.006	200	3	16.706	1	1	0	1	1	1	0.45
23.163	200	4	22.863	2	0	0	2	2	1	0.381
28.494	200	5	28.194	2	0	0	2	2	1	0.394
31.572	200	6	31.272	1	1	0	1	1	1	0.524
34.611	200	7	34.311	1	1	0	1	1	1	0.549
37.517	200	8	37.217	2	0	0	2	2	1	0.395
41.102	132	9	40.802	1	1	1	NaN	1	0	0.394
44.5	200	10	44.2	2	1	0	2	2	1	0.356
48.019	99	11	47.719	2	1	1	NaN	2	0	0.341
51.337	200	12	51.037	2	0	0	2	2	1	0.439
55.375	200	13	55.075	1	0	0	1	1	1	0.457
58.854	200	14	58.554	1	0	0	1	2	0	0.29
64.451	66	15	64.151	1	1	1	NaN	NaN	1	0
67.37	200	16	67.07	2	0	0	2	2	1	0.598
70.755	200	17	70.455	1	1	0	1	1	1	0.493
75.113	200	18	74.813	2	0	0	2	2	1	0.431
78.059	200	19	77.759	2	1	0	2	2	1	0.453
81.297	200	20	80.997	2	0	0	2	2	1	0.391
87.455	200	21	87.155	1	0	0	1	1	1	0.441
90.427	200	22	90.127	2	1	0	2	2	1	0.445
97.477	200	23	97.177	1	0	0	1	1	1	0.483
101.982	200	24	101.682	1	0	0	1	1	1	0.465
106.406	200	25	106.106	1	0	0	1	1	1	0.386
109.445	99	26	109.145	1	1	1	NaN	NaN	1	0
113.417	132	27	113.117	2	1	1	NaN	2	0	0.422
117.855	200	28	117.555	2	1	0	2	2	1	0.472
121.746	200	29	121.446	2	1	0	2	2	1	0.429
124.932	99	30	124.632	1	1	1	NaN	NaN	1	0
128.57	200	31	128.27	1	1	0	1	1	1	0.503
131.582	200	32	131.282	1	1	0	1	1	1	0.481
134.567	200	33	134.267	1	1	0	1	1	1	0.424
137.513	200	34	137.213	2	0	0	2	2	1	0.446
140.818	200	35	140.518	2	0	0	2	2	1	0.405
144.216	200	36	143.916	1	1	0	1	1	1	0.463
148.201	200	37	147.901	1	1	0	1	1	1	0.526
151.107	200	38	150.807	1	0	0	1	1	1	0.436
154.025	132	39	153.725	2	1	1	NaN	NaN	1	0
157.97	200	40	157.67	2	1	0	2	2	1	0.477
162.075	200	41	161.775	2	1	0	2	2	1	0.501
165.207	200	42	164.907	2	1	0	2	2	1	0.392
169.192	200	43	168.892	1	1	0	1	1	1	0.535
172.231	200	44	171.931	1	0	0	1	1	1	0.496
176.789	200	45	176.489	2	1	0	2	2	1	0.418
181.187	200	46	180.887	2	0	0	2	2	1	0.396
185.065	165	47	184.765	2	1	1	NaN	2	0	0.463
188.69	200	48	188.39	1	0	0	1	1	1	0.461
191.649	200	49	191.349	1	0	0	1	1	1	0.446
195.287	132	50	194.987	2	1	1	NaN	NaN	1	0
198.833	200	51	198.533	1	1	0	1	1	1	0.47
202.431	200	52	202.131	2	0	0	2	1	0	0.512
205.696	200	53	205.396	1	0	0	1	1	1	0.639
209.428	200	54	209.128	2	1	0	2	2	1	0.443
212.347	200	55	212.047	1	0	0	1	1	1	0.436
215.545	200	56	215.245	2	0	0	2	2	1	0.566
219.09	200	57	218.79	2	1	0	2	2	1	0.397
222.236	200	58	221.936	2	1	0	2	2	1	0.843
225.128	200	59	224.828	1	0	0	1	1	1	0.495
228.326	200	60	228.026	2	0	0	2	2	1	0.409
231.512	200	61	231.212	2	1	0	2	2	1	0.423
235.83	200	62	235.53	1	1	0	1	1	1	0.497
240.881	165	63	240.581	1	1	1	NaN	NaN	1	0
245.359	200	64	245.059	2	0	0	2	2	1	0.352
251.023	200	65	250.723	1	1	0	1	1	1	0.464
256.86	200	66	256.56	1	1	0	1	1	1	0.531
260.139	200	67	259.839	2	0	0	2	2	1	0.452
263.218	198	68	262.918	2	1	1	NaN	NaN	1	0
267.096	200	69	266.796	2	1	0	2	2	1	0.463
271.721	200	70	271.421	1	1	0	1	1	1	0.678
274.653	231	71	274.353	1	1	1	NaN	1	0	0.474
277.758	198	72	277.458	1	1	1	NaN	NaN	1	0
281.41	200	73	281.11	1	1	0	1	1	1	0.485
287.767	200	74	287.467	1	0	0	1	1	1	0.456
292.605	231	75	292.305	2	1	1	NaN	2	0	0.458
295.91	200	76	295.61	2	0	0	2	2	1	0.441
299.922	200	77	299.622	1	0	0	1	1	1	0.502
303.027	198	78	302.727	2	1	1	NaN	NaN	1	0
306.492	200	79	306.192	1	0	0	1	1	1	0.795
309.597	200	80	309.297	2	1	0	2	2	1	0.426
