onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	200	1	9.909	1	0	0	1	1	1	0.393
15.807	165	2	15.507	1	1	1	NaN	1	0	0.403
19.339	200	3	19.039	1	1	0	1	1	1	0.367
22.351	200	4	22.051	2	0	0	2	2	1	0.371
25.749	200	5	25.449	2	1	0	2	1	0	0.373
28.988	200	6	28.688	1	1	0	1	1	1	0.622
32.026	200	7	31.726	1	0	0	1	1	1	0.496
36.864	200	8	36.564	1	1	0	1	1	1	0.458
39.796	200	9	39.496	1	0	0	1	1	1	0.47
43.275	200	10	42.975	2	1	0	2	2	1	0.431
50.325	200	11	50.025	1	1	0	1	1	1	0.453
55.376	200	12	55.076	1	0	0	1	1	1	0.458
59.934	200	13	59.634	1	1	0	1	1	1	0.58
66.092	200	14	65.792	1	1	0	1	1	1	0.422
72.449	200	15	72.149	1	1	0	1	1	1	0.417
75.354	132	16	75.054	2	1	1	NaN	2	0	0.56
79.312	200	17	79.012	1	1	0	1	1	1	0.45
82.911	200	18	82.611	1	1	0	1	1	1	0.515
86.896	200	19	86.596	2	0	0	2	2	1	0.442
90.774	200	20	90.474	2	1	0	2	2	1	0.508
95.092	200	21	94.792	2	1	0	2	2	1	0.478
98.278	200	22	97.978	2	0	0	2	2	1	0.42
101.356	200	23	101.056	2	0	0	2	1	0	0.294
104.941	99	24	104.641	2	1	1	NaN	NaN	1	0
109.379	200	25	109.079	1	0	0	1	1	1	0.679
112.485	200	26	112.185	1	0	0	1	1	1	0.461
116.216	200	27	115.916	2	1	0	2	2	1	0.522
119.122	200	28	118.822	1	1	0	1	2	0	0.528
123.48	200	29	123.18	2	1	0	2	2	1	0.45
126.625	200	30	126.325	2	0	0	2	2	1	0.529
130.663	132	31	130.363	1	1	1	NaN	NaN	1	0
134.049	200	32	133.749	2	0	0	2	NaN	0	0
137.447	200	33	137.147	2	1	0	2	2	1	0.355
141.845	200	34	141.545	1	0	0	1	1	1	0.421
146.35	200	35	146.05	2	0	0	2	2	1	0.643
149.895	200	36	149.595	1	1	0	1	1	1	0.387
152.84	165	37	152.54	2	1	1	NaN	2	0	0.434
156.466	200	38	156.166	2	0	0	2	2	1	0.44
159.731	200	39	159.431	1	0	0	1	1	1	0.479
162.689	200	40	162.389	1	1	0	1	2	0	0.401
165.728	200	41	165.428	2	1	0	2	2	1	0.506
169.713	200	42	169.413	1	1	0	1	1	1	0.433
172.618	200	43	172.318	1	0	0	1	1	1	0.704
175.804	200	44	175.504	2	1	0	2	2	1	0.557
179.695	132	45	179.395	1	1	1	NaN	1	0	0.419
184.173	99	46	183.873	2	1	1	NaN	NaN	1	0
188.052	200	47	187.752	2	0	0	2	2	1	0.397
193.383	132	48	193.083	1	1	1	NaN	NaN	1	0
196.488	200	49	196.188	1	0	0	1	2	0	0.289
200.126	200	50	199.826	2	1	0	2	2	1	0.452
203.019	200	51	202.719	2	1	0	2	2	1	0.518
206.284	200	52	205.984	1	1	0	1	2	0	0.349
209.562	200	53	209.262	2	0	0	2	2	1	0.647
212.748	200	54	212.448	2	1	0	2	2	1	0.517
218.385	200	55	218.085	2	1	0	2	2	1	0.52
222.49	200	56	222.19	2	0	0	2	2	1	0.479
225.569	200	57	225.269	2	1	0	2	2	1	0.512
230.193	200	58	229.893	1	1	0	1	1	1	0.4
236.031	165	59	235.731	1	1	1	NaN	1	0	0.45
238.95	132	60	238.65	2	1	1	NaN	NaN	1	0
242.508	165	61	242.208	2	1	1	NaN	2	0	0.463
245.827	200	62	245.527	2	0	0	2	2	1	0.582
248.785	200	63	248.485	2	0	0	2	2	1	0.352
252.797	200	64	252.497	2	0	0	2	2	1	0.364
258.461	132	65	258.161	1	1	1	NaN	NaN	1	0
262.1	200	66	261.8	2	0	0	2	2	1	0.445
268.257	200	67	267.957	1	0	0	1	2	0	0.288
271.362	200	68	271.062	1	0	0	1	1	1	0.543
274.334	200	69	274.034	1	0	0	1	1	1	0.515
277.373	165	70	277.073	1	1	1	NaN	1	0	0.5
281.038	132	71	280.738	2	1	1	NaN	2	0	0.371
284.503	200	72	284.203	2	1	0	2	2	1	0.474
288.022	99	73	287.722	1	1	1	NaN	NaN	1	0
291.98	200	74	291.68	1	1	0	1	2	0	0.325
294.965	200	75	294.665	1	0	0	1	1	1	0.436
299.39	200	76	299.09	2	0	0	2	2	1	0.515
302.695	132	77	302.395	2	1	1	NaN	2	0	0.394
305.987	200	78	305.687	1	0	0	1	1	1	0.438
308.906	200	79	308.606	1	0	0	1	1	1	0.359
312.104	200	80	311.804	2	1	0	2	2	1	0.417
