onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	165	1	9.909	2	1	1	NaN	NaN	1	0
14.167	198	2	13.867	1	1	1	NaN	1	0	0.424
18.125	165	3	17.825	2	1	1	NaN	2	0	0.466
22.017	200	4	21.717	1	1	0	1	1	1	0.598
24.949	132	5	24.649	1	1	1	NaN	NaN	1	0
29.427	165	6	29.127	1	1	1	NaN	NaN	1	0
33.079	200	7	32.779	2	0	0	2	2	1	0.392
36.344	200	8	36.044	1	1	0	1	1	1	0.399
41.395	200	9	41.095	1	1	0	1	1	1	0.476
44.301	200	10	44.001	2	0	0	2	2	1	0.402
49.965	200	11	49.665	2	1	0	2	2	1	0.386
54.283	200	12	53.983	2	0	0	2	2	1	0.38
57.362	200	13	57.062	1	0	0	1	1	1	0.373
61.093	200	14	60.793	2	1	0	2	2	1	0.338
64.358	198	15	64.058	2	1	1	NaN	2	0	0.465
67.824	200	16	67.524	1	0	0	1	1	1	0.399
70.862	200	17	70.562	1	1	0	1	1	1	0.369
74.461	165	18	74.161	1	1	1	NaN	1	0	0.338
77.859	200	19	77.559	2	1	0	2	2	1	0.364
80.751	200	20	80.451	1	0	0	1	1	1	0.408
84.23	200	21	83.93	1	1	0	1	1	1	0.377
90.587	132	22	90.287	2	1	1	NaN	NaN	1	0
93.879	165	23	93.579	1	1	1	NaN	NaN	1	0
96.798	200	24	96.498	1	0	0	1	1	1	0.361
99.996	200	25	99.696	1	0	0	1	1	1	0.387
103.195	198	26	102.895	1	1	1	NaN	NaN	1	0
106.713	200	27	106.413	1	1	0	1	1	1	0.43
112.551	200	28	112.251	1	0	0	1	1	1	0.415
115.656	200	29	115.356	2	0	0	2	2	1	0.414
118.961	200	30	118.661	1	0	0	1	1	1	0.469
122.6	231	31	122.3	2	1	1	NaN	2	0	0.455
127.038	200	32	126.738	2	1	0	2	2	1	0.408
131.143	200	33	130.843	1	1	0	1	1	1	0.543
135.501	200	34	135.201	1	1	0	1	1	1	0.417
138.539	200	35	138.239	2	0	0	2	1	0	0.403
142.418	200	36	142.118	2	1	0	2	2	1	0.428
146.816	200	37	146.516	1	0	0	1	1	1	0.398
151.654	198	38	151.354	2	1	1	NaN	2	0	0.392
154.972	200	39	154.672	2	1	0	2	2	1	0.418
160.61	200	40	160.31	1	0	0	1	1	1	0.444
165.114	200	41	164.814	2	0	0	2	2	1	0.468
168.5	200	42	168.2	2	1	0	2	2	1	0.482
171.658	200	43	171.358	2	0	0	2	2	1	0.492
175.67	165	44	175.37	1	1	1	NaN	NaN	1	0
178.775	200	45	178.475	1	0	0	1	1	1	0.439
181.88	200	46	181.58	2	0	0	2	2	1	0.39
188.038	200	47	187.738	1	1	0	1	1	1	0.384
190.943	200	48	190.643	1	0	0	1	1	1	0.455
193.902	200	49	193.602	1	1	0	1	1	1	0.4
197.887	200	50	197.587	2	0	0	2	2	1	0.447
200.966	200	51	200.666	2	1	0	2	2	1	0.384
208.016	200	52	207.716	2	1	0	2	2	1	0.374
211.534	200	53	211.234	1	0	0	1	1	1	0.504
214.44	200	54	214.14	1	0	0	1	1	1	0.446
217.425	200	55	217.125	1	1	0	1	1	1	0.373
220.464	200	56	220.164	1	1	0	1	1	1	0.334
223.449	200	57	223.149	2	0	0	2	1	0	0.309
227.487	200	58	227.187	1	0	0	1	1	1	0.471
232.045	198	59	231.745	2	1	1	NaN	2	0	0.409
235.657	200	60	235.357	2	0	0	2	2	1	0.325
239.202	200	61	238.902	2	0	0	2	2	1	0.372
242.787	200	62	242.487	2	1	0	2	2	1	0.411
245.693	200	63	245.393	1	1	0	1	1	1	0.761
251.863	200	64	251.563	2	1	0	2	2	1	0.351
256.488	200	65	256.188	1	0	0	1	1	1	0.47
260.913	200	66	260.613	2	1	0	2	2	1	0.365
264.804	200	67	264.504	2	1	0	2	2	1	0.418
267.99	200	68	267.69	2	1	0	2	2	1	0.44
271.122	200	69	270.822	2	0	0	2	2	1	0.484
274.08	200	70	273.78	2	0	0	2	2	1	0.542
279.411	200	71	279.111	2	1	0	2	2	1	0.331
282.65	200	72	282.35	1	0	0	1	2	0	0.292
288.247	200	73	287.947	2	1	0	2	2	1	0.399
292.232	200	74	291.932	2	0	0	2	2	1	0.438
295.617	200	75	295.317	1	1	0	1	1	1	0.461
298.563	165	76	298.263	2	1	1	NaN	2	0	0.355
302.121	200	77	301.821	1	1	0	1	1	1	0.557
305.133	200	78	304.833	1	1	0	1	1	1	0.441
308.412	200	79	308.112	2	0	0	2	2	1	0.394
311.597	132	80	311.297	1	1	1	NaN	NaN	1	0
