onset	duration	trialid	cue_onset	arr_dir	cue_id	gng_id	corr_resp	response	correctness	rt
10.209	165	1	9.909	2	1	1	NaN	2	0	0.638
13.501	200	2	13.201	1	1	0	1	1	1	0.402
16.406	132	3	16.106	1	1	1	NaN	1	0	0.393
20.884	200	4	20.584	2	0	0	2	2	1	0.451
24.283	99	5	23.983	2	1	1	NaN	2	0	0.548
28.241	200	6	27.941	1	0	0	1	2	0	0.326
31.16	200	7	30.86	1	0	0	1	1	1	0.415
34.265	200	8	33.965	1	1	0	1	2	0	0.366
37.251	200	9	36.951	2	1	0	2	2	1	0.412
41.142	200	10	40.842	1	0	0	1	1	1	0.417
45.567	200	11	45.267	2	0	0	2	2	1	0.392
49.605	200	12	49.305	2	0	0	2	2	1	0.426
52.684	200	13	52.384	1	1	0	1	1	1	0.595
55.589	66	14	55.289	2	1	1	NaN	2	0	0.386
59.214	33	15	58.914	1	1	1	NaN	NaN	1	0
62.866	200	16	62.566	2	1	0	2	2	1	0.349
65.998	200	17	65.698	2	0	0	2	2	1	0.441
68.957	200	18	68.657	1	0	0	1	1	1	0.466
72.062	200	19	71.762	2	1	0	2	2	1	0.497
79.112	66	20	78.812	1	1	1	NaN	NaN	1	0
82.031	200	21	81.731	1	1	0	1	1	1	0.464
84.977	200	22	84.677	1	0	0	1	1	1	0.422
90.574	200	23	90.274	1	0	0	1	1	1	0.498
93.533	99	24	93.233	1	1	1	NaN	1	0	0.498
96.945	200	25	96.645	1	1	0	1	2	0	0.382
100.223	200	26	99.923	2	0	0	2	2	1	0.497
103.608	200	27	103.308	2	1	0	2	2	1	0.447
108.007	200	28	107.707	2	0	0	2	1	0	0.465
113.671	200	29	113.371	1	1	0	1	1	1	0.441
117.656	66	30	117.356	2	1	1	NaN	NaN	1	0
121.534	200	31	121.234	1	1	0	1	1	1	0.546
127.891	200	32	127.591	2	1	0	2	2	1	0.501
130.783	200	33	130.483	2	1	0	2	2	1	0.457
133.689	200	34	133.389	1	1	0	1	1	1	0.407
138.74	200	35	138.44	2	0	0	2	2	1	0.692
141.819	200	36	141.519	1	0	0	1	1	1	0.645
146.323	200	37	146.023	2	1	0	2	2	1	0.413
149.469	200	38	149.169	1	1	0	1	1	1	0.403
152.507	200	39	152.207	2	1	0	2	2	1	0.541
155.693	200	40	155.393	2	1	0	2	2	1	0.451
160.317	99	41	160.017	2	1	1	NaN	2	0	0.579
163.782	200	42	163.482	2	1	0	2	2	1	0.674
167.021	200	43	166.721	1	1	0	1	1	1	0.475
170.06	66	44	169.76	2	1	1	NaN	NaN	1	0
173.365	200	45	173.065	2	0	0	2	2	1	0.507
179.522	200	46	179.222	2	1	0	2	2	1	0.438
183.507	200	47	183.207	1	0	0	1	1	1	0.269
186.479	200	48	186.179	1	0	0	1	1	1	0.393
191.037	200	49	190.737	1	0	0	1	1	1	0.379
194.076	200	50	193.776	2	0	0	2	2	1	0.42
197.261	200	51	196.961	2	0	0	2	1	0	0.403
200.806	99	52	200.506	2	1	1	NaN	NaN	1	0
205.244	200	53	204.944	2	1	0	2	2	1	0.444
209.562	200	54	209.262	2	1	0	2	2	1	0.43
213.081	200	55	212.781	1	0	0	1	1	1	0.487
216.28	200	56	215.98	2	1	0	2	2	1	0.448
221.917	200	57	221.617	2	0	0	2	2	1	0.459
225.502	200	58	225.202	1	1	0	1	1	1	0.45
231.66	200	59	231.36	1	1	0	1	1	1	0.484
237.497	132	60	237.197	1	1	1	NaN	NaN	1	0
241.029	165	61	240.729	2	1	1	NaN	2	0	0.443
244.587	200	62	244.287	1	1	0	1	1	1	0.493
248.945	132	63	248.645	1	1	1	NaN	NaN	1	0
252.904	200	64	252.604	1	0	0	1	2	0	0.488
257.742	200	65	257.442	2	0	0	2	2	1	0.49
261.007	200	66	260.707	2	1	0	2	2	1	0.649
265.112	165	67	264.812	1	1	1	NaN	1	0	0.48
268.75	200	68	268.45	1	0	0	1	1	1	0.458
272.482	200	69	272.182	1	1	0	1	1	1	0.478
276.08	200	70	275.78	2	1	0	2	2	1	0.488
279.346	200	71	279.046	1	0	0	1	1	1	0.558
282.824	200	72	282.524	1	0	0	1	1	1	0.384
286.462	200	73	286.162	1	1	0	1	1	1	0.426
289.394	200	74	289.094	1	1	0	1	1	1	0.382
292.407	200	75	292.107	2	0	0	2	2	1	0.489
297.738	132	76	297.438	1	1	1	NaN	NaN	1	0
300.843	200	77	300.543	2	0	0	2	2	1	0.485
304.148	200	78	303.848	2	0	0	2	1	0	0.532
308.026	200	79	307.726	2	0	0	2	1	0	0.503
312.038	200	80	311.738	1	0	0	1	1	1	0.434
